
capacity	voltage
2772.4018	3.7017
2774.2888	3.7017
2776.5149	3.7012
2778.6279	3.7009
2780.8542	3.7006
2782.8539	3.7005
2784.9670	3.7000
2787.1936	3.6997
2789.1930	3.6995
2791.4198	3.6992
2793.4191	3.6989
2795.5321	3.6985
2797.6451	3.6982
2799.7581	3.6980
2801.8712	3.6976
2804.0984	3.6973
2806.2116	3.6970
2808.2102	3.6968
2810.4378	3.6965
2812.3217	3.6963
2814.7787	3.6957
2816.6623	3.6957
2818.7754	3.6954
2821.1183	3.6950
2823.0014	3.6947
2825.2296	3.6944
2827.3427	3.6941
2829.2252	3.6939
2831.5689	3.6934
2833.4511	3.6933
2835.7951	3.6927
2837.7926	3.6925
2840.0213	3.6921
2842.0186	3.6919
2844.0157	3.6916
2846.3607	3.6913
2848.3577	3.6912
2850.5869	3.6907
2852.5838	3.6904
2854.8131	3.6901
2856.8098	3.6898
2858.9228	3.6896
2861.0359	3.6893
2863.2656	3.6890
2865.3787	3.6886
2867.3749	3.6884
2869.6049	3.6880
2871.7180	3.6878
2873.7140	3.6875
2875.9442	3.6870
2878.0573	3.6866
2880.0531	3.6866
2882.1661	3.6861
2884.2791	3.6858
2886.5098	3.6855
2888.5052	3.6852
2890.6182	3.6849
2892.7312	3.6846
2894.8443	3.6843
2897.0753	3.6840
2899.0703	3.6835
2901.1833	3.6834
2903.4147	3.6829
2905.4094	3.6826
2907.6409	3.6823
2909.6354	3.6820
2911.8671	3.6817
2913.7427	3.6812
2915.8557	3.6809
2918.0875	3.6805
2920.0815	3.6802
2922.3136	3.6799
2924.4266	3.6796
2926.6589	3.6791
2928.5333	3.6789
2930.7657	3.6785
2932.7592	3.6782
2935.1113	3.6777
2937.1048	3.6774
2939.2178	3.6771
2941.2109	3.6768
2943.3239	3.6765
2945.4368	3.6762
2947.6699	3.6756
2949.7829	3.6753
2951.7756	3.6750
2954.0090	3.6747
2956.0015	3.6744
2958.1144	3.6741
2960.2274	3.6738
2962.3403	3.6733
2964.4533	3.6730
2966.4453	3.6727
2968.6791	3.6722
2970.7921	3.6719
2973.0262	3.6715
2975.0180	3.6713
2977.2522	3.6707
2979.4867	3.6704
2981.4783	3.6698
2983.4697	3.6696
2985.5827	3.6692
2987.6956	3.6687
2989.9304	3.6684
2992.0434	3.6680
2994.1564	3.6677
2996.2695	3.6672
2998.3825	3.6669
3000.4955	3.6664
3002.6085	3.6661
3004.7216	3.6657
3006.9571	3.6652
3008.9476	3.6649
3011.0606	3.6646
3013.1737	3.6640
3015.2867	3.6635
3017.3997	3.6631
3019.6358	3.6626
3021.7489	3.6623
3023.6156	3.6620
3025.7285	3.6617
3027.9648	3.6612
3029.9544	3.6608
3032.1909	3.6603
3034.3039	3.6599
3036.4169	3.6596
3038.5300	3.6591
3040.5191	3.6585
3042.6320	3.6582
3044.8690	3.6577
3046.8579	3.6573
3048.9708	3.6570
3051.2081	3.6564
3053.3211	3.6561
3055.3096	3.6556
3057.4226	3.6551
3059.5355	3.6547
3061.6485	3.6542
3063.7614	3.6538
3065.9993	3.6533
3067.9873	3.6527
3070.3504	3.6522
3072.3384	3.6519
3074.4514	3.6515
3076.5644	3.6510
3078.6774	3.6504
3080.7905	3.6500
3083.0291	3.6493
3085.0165	3.6490
3087.1295	3.6486
3089.2426	3.6480
3091.3556	3.6477
3093.3425	3.6471
3095.7078	3.6466
3097.8209	3.6460
3099.9340	3.6455
3101.7943	3.6451
3104.0337	3.6446
3106.1468	3.6442
3108.3864	3.6435
3110.3728	3.6431
3112.4858	3.6428
3114.7258	3.6422
3116.7119	3.6417
3118.9520	3.6411
3120.8107	3.6406
3123.0510	3.6400
3125.0366	3.6397
3127.2770	3.6391
3129.3900	3.6385
3131.5031	3.6382
3133.6161	3.6378
3135.6013	3.6373
3137.9700	3.6367
3139.9552	3.6364
3141.9401	3.6358
3144.1812	3.6352
3146.1660	3.6349
3148.4073	3.6342
3150.3919	3.6339
3152.6333	3.6333
3154.7463	3.6330
3156.9880	3.6326
3158.8436	3.6323
3161.0854	3.6316
3163.1984	3.6313
3165.4404	3.6307
3167.4245	3.6304
3169.6667	3.6298
3171.6505	3.6297
3173.8929	3.6292
3175.7472	3.6289
3177.9896	3.6284
3180.2322	3.6280
3182.0860	3.6277
3184.3287	3.6274
3186.3118	3.6271
3188.6847	3.6266
3190.6678	3.6263
3192.9109	3.6260
3195.0240	3.6255
3197.0068	3.6254
3199.2502	3.6251
3201.3633	3.6246
3203.3459	3.6242
3205.4589	3.6237
3207.4412	3.6236
3209.5542	3.6233
3211.7980	3.6229
3213.9110	3.6226
3216.0241	3.6222
3218.1371	3.6219
3220.2501	3.6216
3222.3631	3.6213
3224.4762	3.6211
3226.7207	3.6207
3228.7022	3.6204
3230.9469	3.6199
3233.0600	3.6197
3235.1731	3.6193
3237.2862	3.6190
3239.2673	3.6187
3241.2483	3.6184
3243.6256	3.6179
3245.7387	3.6176
3247.5871	3.6175
3249.8325	3.6170
3251.9455	3.6167
3254.1911	3.6162
3256.3042	3.6159
3258.4173	3.6156
3260.5304	3.6152
3262.6436	3.6149
3264.6236	3.6147
3266.7367	3.6143
3268.8497	3.6139
3270.9627	3.6136
3273.0757	3.6133
3275.3222	3.6127
3277.1682	3.6124
3279.2812	3.6123
3281.5278	3.6118
3283.5070	3.6114
3285.6200	3.6110
3287.8669	3.6107
3289.8459	3.6103
3291.8246	3.6101
3294.0717	3.6097
3296.1847	3.6092
3298.4320	3.6088
3300.4105	3.6085
3302.5235	3.6081
3304.7711	3.6077
3306.7494	3.6072
3308.7275	3.6069
3311.1102	3.6065
3313.0882	3.6062
3315.3362	3.6057
3317.3141	3.6054
3319.4270	3.6049
3321.5399	3.6046
3323.7883	3.6042
3325.9014	3.6039
3327.8788	3.6034
3330.1274	3.6030
3332.1046	3.6027
3334.3535	3.6022
3336.4665	3.6014
3338.4434	3.6013
3340.6925	3.6007
3342.5331	3.6004
3344.9186	3.5998
3346.8952	3.5995
3349.0081	3.5988
3351.2577	3.5984
3353.2340	3.5979
3355.4837	3.5975
3357.5967	3.5970
3359.5728	3.5967
3361.9598	3.5958
3363.9358	3.5955
3366.0488	3.5949
3368.0246	3.5944
3370.1375	3.5938
3372.2505	3.5933
3374.5009	3.5927
3376.4763	3.5921
3378.7270	3.5914
3380.8400	3.5908
3382.9530	3.5901
3385.0661	3.5895
3387.0410	3.5889
3389.2921	3.5882
3391.4051	3.5874
3393.3799	3.5868
3395.6312	3.5860
3397.7442	3.5853
3399.7187	3.5843
3401.9703	3.5836
3404.0833	3.5827
3406.3351	3.5818
3408.3093	3.5808
3410.2834	3.5799
3412.3963	3.5789
3414.6484	3.5776
3416.6222	3.5766
3418.8745	3.5753
3420.9875	3.5741
3423.1005	3.5727
3425.2135	3.5715
3427.3266	3.5700
3429.2998	3.5686
3431.6924	3.5669
3433.6656	3.5653
3435.7787	3.5636
3437.7516	3.5619
3440.1449	3.5599
3442.1177	3.5581
3444.0904	3.5560
3446.2033	3.5538
3448.3163	3.5517
3450.5698	3.5492
3452.8236	3.5468
3454.7959	3.5445
3456.7680	3.5422
3458.8810	3.5396
3461.1350	3.5369
3463.2480	3.5343
3465.2198	3.5315
3467.4740	3.5288
3469.5871	3.5257
3471.5586	3.5230
3473.6715	3.5200
3475.7845	3.5171
3478.0392	3.5138
3480.0104	3.5108
3482.2652	3.5074
3484.3782	3.5044
3486.4913	3.5012
3488.7464	3.4977
3490.5750	3.4943
3492.6880	3.4908
3494.9434	3.4871
3496.9139	3.4838
3499.1694	3.4800
3501.2824	3.4765
3503.2527	3.4728
3505.3656	3.4688
3507.7644	3.4647
3509.5915	3.4611
3511.8476	3.4569
3513.9606	3.4530
3515.9303	3.4488
3518.0433	3.4446
3520.1562	3.4403
3522.4127	3.4357
3524.5257	3.4313
3526.4950	3.4269
3528.6079	3.4221
3530.8648	3.4174
3532.8338	3.4125
3534.9468	3.4076
3537.2039	3.4028
3539.1726	3.3976
3541.2856	3.3924
3543.3985	3.3872
3545.5115	3.3817
3547.7690	3.3761
3549.5927	3.3706
3551.8503	3.3648
3554.1081	3.3588
3556.2211	3.3527
3558.0441	3.3466
3560.3020	3.3402
3562.5602	3.3335
3564.5279	3.3268
3566.6408	3.3199
3568.8992	3.3129
3570.7212	3.3057
3572.9797	3.2981
3574.9469	3.2905
3577.2055	3.2824
3579.3185	3.2741
3581.4314	3.2657
3583.3983	3.2569
3585.5112	3.2477
3587.7702	3.2383
3589.7369	3.2284
3591.8497	3.2181
3594.1091	3.2073
3596.2220	3.1962
3598.1883	3.1844
3600.4479	3.1720
3602.4140	3.1591
3604.5268	3.1450
3606.7867	3.1301
3608.8996	3.1139
3610.7230	3.0959
3612.9783	3.0752
3615.0911	3.0512
3617.2040	3.0233
3619.3168	2.9908
3621.5773	2.9529
3623.6902	2.9073
3625.8031	2.8545
3627.7682	2.7985
3629.7455	2.7500
