
capacity	voltage
2769.7279	3.7504
2771.8405	3.7504
2774.0663	3.7501
2775.9528	3.7498
2778.2918	3.7494
2780.2913	3.7493
2782.4040	3.7491
2784.6301	3.7490
2786.6293	3.7488
2788.8557	3.7485
2790.7409	3.7484
2792.9674	3.7482
2794.9661	3.7481
2797.3067	3.7478
2799.4195	3.7476
2801.3039	3.7475
2803.5308	3.7472
2805.7578	3.7470
2807.7562	3.7469
2809.9834	3.7465
2811.8669	3.7465
2814.0942	3.7462
2816.3217	3.7459
2818.4344	3.7458
2820.4323	3.7456
2822.5449	3.7455
2824.6576	3.7453
2826.8855	3.7450
2828.8830	3.7449
2830.9957	3.7447
2833.1084	3.7446
2835.2210	3.7444
2837.3337	3.7440
2839.5621	3.7438
2841.5591	3.7436
2843.6718	3.7435
2845.7845	3.7433
2848.0132	3.7430
2850.0098	3.7429
2852.1225	3.7427
2854.2352	3.7424
2856.3479	3.7423
2858.5771	3.7420
2860.6898	3.7420
2862.6859	3.7418
2864.7986	3.7415
2866.9113	3.7414
2869.1409	3.7411
2871.2537	3.7409
2873.2493	3.7409
2875.3620	3.7407
2877.4747	3.7404
2879.7048	3.7401
2881.8175	3.7400
2883.8128	3.7398
2885.9254	3.7397
2888.0381	3.7394
2890.0330	3.7394
2892.3814	3.7391
2894.4941	3.7389
2896.4889	3.7388
2898.7197	3.7383
2900.7142	3.7382
2902.9452	3.7380
2905.0580	3.7377
2907.0523	3.7377
2909.1650	3.7374
2911.3963	3.7371
2913.6240	3.7369
2915.6218	3.7368
2917.7346	3.7366
2919.7284	3.7365
2921.8411	3.7363
2924.0729	3.7362
2926.1857	3.7359
2928.2985	3.7356
2930.4112	3.7354
2932.2849	3.7354
2934.5172	3.7353
2936.5101	3.7350
2938.8623	3.7348
2940.9751	3.7345
2942.9679	3.7343
2945.2006	3.7342
2947.1933	3.7340
2949.4261	3.7337
2951.5389	3.7336
2953.5313	3.7336
2955.6440	3.7333
2957.7567	3.7331
2959.9900	3.7327
2962.1028	3.7325
2964.2155	3.7324
2966.3283	3.7322
2968.3201	3.7321
2970.4328	3.7319
2972.6666	3.7317
2974.7794	3.7313
2976.7708	3.7314
2979.0049	3.7311
2980.9962	3.7310
2983.3481	3.7307
2985.4610	3.7304
2987.3342	3.7304
2989.5688	3.7301
2991.6815	3.7299
2993.7943	3.7298
2995.9071	3.7296
2998.0198	3.7295
3000.1326	3.7292
3002.3638	3.7288
3004.3582	3.7287
3006.3484	3.7285
3008.7024	3.7282
3010.5738	3.7282
3012.8092	3.7279
3014.9220	3.7278
3017.0348	3.7276
3019.1475	3.7273
3021.2603	3.7270
3023.4923	3.7267
3025.3625	3.7267
3027.5986	3.7264
3029.8309	3.7261
3031.8242	3.7259
3033.8133	3.7258
3036.1694	3.7253
3038.1625	3.7253
3040.3951	3.7250
3042.3880	3.7249
3044.5008	3.7247
3046.7337	3.7244
3048.7263	3.7243
3050.8391	3.7240
3052.9518	3.7240
3055.0646	3.7237
3057.1774	3.7235
3059.2902	3.7232
3061.4029	3.7230
3063.5157	3.7227
3065.5035	3.7227
3067.7412	3.7224
3069.7289	3.7223
3071.9668	3.7220
3074.0795	3.7217
3076.3136	3.7214
3078.3051	3.7211
3080.4179	3.7209
3082.4050	3.7208
3084.6434	3.7206
3086.6304	3.7205
3088.7430	3.7201
3090.9817	3.7200
3093.0945	3.7197
3095.2072	3.7195
3097.1938	3.7194
3099.3065	3.7192
3101.4191	3.7189
3103.5318	3.7189
3105.7711	3.7185
3107.8839	3.7183
3109.9966	3.7182
3112.1094	3.7180
3114.0952	3.7177
3116.3349	3.7176
3118.4477	3.7173
3120.6836	3.7171
3122.5460	3.7169
3124.6587	3.7168
3126.7713	3.7166
3129.0115	3.7163
3131.2478	3.7160
3133.2371	3.7159
3135.3499	3.7154
3137.5864	3.7153
3139.4474	3.7151
3141.6882	3.7148
3143.9249	3.7145
3146.0378	3.7144
3148.0265	3.7142
3150.1392	3.7140
3152.2520	3.7137
3154.2362	3.7136
3156.6021	3.7131
3158.7149	3.7131
3160.7031	3.7128
3162.8159	3.7125
3164.9286	3.7124
3167.0414	3.7121
3169.1542	3.7119
3171.2669	3.7116
3173.3797	3.7113
3175.4925	3.7111
3177.6052	3.7110
3179.7180	3.7107
3181.8308	3.7104
3183.8138	3.7104
3186.0563	3.7099
3188.0392	3.7098
3190.2819	3.7095
3192.3946	3.7092
3194.3772	3.7090
3196.6202	3.7087
3198.6026	3.7084
3200.8457	3.7082
3202.9585	3.7079
3205.0712	3.7076
3207.1840	3.7075
3209.2968	3.7072
3211.2787	3.7069
3213.5223	3.7066
3215.6351	3.7064
3217.8748	3.7061
3219.9876	3.7058
3221.9734	3.7055
3224.0862	3.7053
3226.1989	3.7050
3228.3117	3.7047
3230.4245	3.7043
3232.5373	3.7040
3234.7776	3.7037
3236.6309	3.7035
3238.7436	3.7032
3240.8562	3.7029
3243.1011	3.7026
3245.2139	3.7021
3247.3266	3.7018
3249.4394	3.7015
3251.5522	3.7012
3253.5323	3.7011
3255.7777	3.7008
3257.8905	3.7005
3259.8704	3.7002
3261.9831	3.6999
3264.0958	3.6995
3266.4704	3.6991
3268.4543	3.6988
3270.6961	3.6982
3272.6799	3.6979
3274.7926	3.6976
3277.0347	3.6971
3279.0182	3.6968
3280.9972	3.6967
3283.2437	3.6962
3285.4861	3.6957
3287.5989	3.6954
3289.5820	3.6951
3291.6948	3.6947
3293.8076	3.6944
3296.0503	3.6941
3297.8987	3.6938
3300.1459	3.6934
3302.2586	3.6928
3304.5017	3.6925
3306.3494	3.6922
3308.4621	3.6919
3310.5748	3.6915
3312.8225	3.6912
3314.9353	3.6909
3317.0480	3.6904
3319.1608	3.6901
3321.1382	3.6898
3323.3863	3.6893
3325.4991	3.6890
3327.6119	3.6887
3329.8560	3.6884
3331.8374	3.6880
3333.9502	3.6876
3335.9270	3.6873
3338.1757	3.6867
3340.2885	3.6864
3342.2650	3.6861
3344.6459	3.6857
3346.7588	3.6854
3348.8717	3.6851
3350.7158	3.6847
3352.8285	3.6844
3355.0779	3.6841
3357.1906	3.6837
3359.4359	3.6832
3361.4162	3.6829
3363.6616	3.6826
3365.6417	3.6823
3367.6172	3.6820
3369.8673	3.6814
3371.8426	3.6811
3374.0928	3.6806
3376.2056	3.6803
3378.3183	3.6800
3380.4311	3.6796
3382.5439	3.6793
3384.6567	3.6788
3386.7694	3.6785
3389.1540	3.6780
3390.9950	3.6777
3393.2416	3.6773
3395.3544	3.6768
3397.3333	3.6765
3399.4460	3.6761
3401.6930	3.6754
3403.6716	3.6751
3405.6455	3.6748
3408.0315	3.6742
3410.1444	3.6736
3412.1227	3.6733
3414.0963	3.6730
3416.3482	3.6725
3418.3216	3.6721
3420.4343	3.6716
3422.4075	3.6712
3424.6597	3.6707
3426.9120	3.6699
3429.0248	3.6696
3431.1376	3.6692
3433.1104	3.6687
3435.4986	3.6683
3437.3358	3.6678
3439.4485	3.6675
3441.5612	3.6670
3443.8142	3.6664
3445.7865	3.6660
3447.8992	3.6655
3450.1525	3.6651
3452.2653	3.6646
3454.3780	3.6640
3456.3499	3.6637
3458.6036	3.6631
3460.8529	3.6626
3462.8291	3.6623
3464.9419	3.6619
3467.0547	3.6614
3469.3043	3.6611
3471.2802	3.6608
3473.5300	3.6603
3475.3641	3.6600
3477.6185	3.6597
3479.7313	3.6593
3481.7021	3.6590
3483.8148	3.6587
3486.2071	3.6582
3488.3199	3.6579
3490.2951	3.6576
3492.5456	3.6573
3494.5207	3.6570
3496.4909	3.6568
3498.8842	3.6565
3500.8590	3.6564
3502.9717	3.6561
3504.9417	3.6559
3507.0543	3.6558
3509.3100	3.6555
3511.2797	3.6553
3513.5356	3.6550
3515.6484	3.6548
3517.6178	3.6547
3519.7304	3.6545
3522.1256	3.6542
3523.9558	3.6541
3526.2122	3.6538
3528.1812	3.6536
3530.2939	3.6535
3532.4065	3.6533
3534.3752	3.6532
3536.6319	3.6529
3538.7446	3.6527
3540.8573	3.6524
3543.1144	3.6522
3545.2271	3.6521
3547.1953	3.6519
3549.4527	3.6516
3551.7055	3.6515
3553.5334	3.6515
3555.6461	3.6512
3557.7587	3.6510
3560.0165	3.6507
3562.1293	3.6506
3564.3826	3.6503
3566.2095	3.6501
3568.3222	3.6500
3570.4348	3.6498
3572.5475	3.6497
3574.8059	3.6493
3576.7729	3.6492
3579.0314	3.6490
3580.8523	3.6489
3583.1109	3.6486
3585.2236	3.6484
3587.3363	3.6483
3589.3027	3.6480
3591.5617	3.6478
3593.8208	3.6475
3595.7870	3.6472
3598.0464	3.6469
3600.1591	3.6466
3602.1251	3.6466
3604.3847	3.6461
3606.4974	3.6460
3608.4631	3.6458
3610.5758	3.6455
3612.6885	3.6454
3614.9485	3.6449
3616.9139	3.6448
3618.8790	3.6446
3621.1392	3.6443
3623.1042	3.6442
3625.3646	3.6439
3627.3294	3.6435
3629.5900	3.6432
3631.8507	3.6429
3633.9634	3.6426
3636.0762	3.6423
3638.0407	3.6422
3640.3018	3.6417
3642.4145	3.6413
3644.5273	3.6410
3646.6401	3.6406
3648.6041	3.6405
3650.8656	3.6400
3652.9784	3.6397
3654.9422	3.6394
3657.0549	3.6391
3659.3167	3.6387
3661.2802	3.6384
3663.5422	3.6379
3665.5056	3.6376
3667.6183	3.6371
3669.7310	3.6367
3671.9933	3.6362
3673.9563	3.6358
3676.2188	3.6353
3678.1817	3.6349
3680.2944	3.6344
3682.7024	3.6338
3684.6699	3.6332
3686.6324	3.6329
3689.0410	3.6321
3691.0082	3.6316
3693.1210	3.6310
3695.3795	3.6304
3697.3465	3.6297
3699.6052	3.6289
3701.5721	3.6283
3703.5339	3.6275
3705.7976	3.6268
3707.7593	3.6260
3709.8719	3.6252
3711.9846	3.6243
3714.2487	3.6233
3716.2100	3.6225
3718.4742	3.6214
3720.4354	3.6205
3722.6998	3.6193
3724.8125	3.6181
3726.7734	3.6170
3729.0381	3.6158
3730.9988	3.6146
3733.2636	3.6130
3735.3764	3.6117
3737.4891	3.6101
3739.6019	3.6088
3741.7147	3.6069
3743.6749	3.6054
3745.6349	3.6037
3748.0530	3.6019
3750.1658	3.5999
3752.2785	3.5979
3754.2383	3.5959
3756.3510	3.5940
3758.6168	3.5917
3760.5763	3.5894
3762.6890	3.5872
3764.9552	3.5848
3766.9144	3.5822
3769.0271	3.5798
3770.9860	3.5772
3773.2524	3.5746
3775.3651	3.5717
3777.6318	3.5689
3779.4364	3.5660
3781.7032	3.5631
3783.8159	3.5601
3786.0828	3.5572
3788.0412	3.5541
3789.9994	3.5512
3792.2666	3.5479
3794.3793	3.5448
3796.4920	3.5416
3798.7595	3.5381
3800.7173	3.5349
3802.9850	3.5314
3805.0978	3.5280
3807.2105	3.5244
3809.1681	3.5209
3811.2807	3.5174
3813.3934	3.5135
3815.5061	3.5097
3817.7744	3.5059
3819.8872	3.5019
3821.8442	3.4981
3823.9568	3.4940
3826.2255	3.4899
3828.3382	3.4856
3830.2949	3.4812
3832.5638	3.4771
3834.5203	3.4726
3836.6329	3.4682
3838.7456	3.4633
3840.8583	3.4588
3843.1276	3.4540
3845.2404	3.4491
3847.3532	3.4441
3849.3090	3.4391
3851.5787	3.4339
3853.5344	3.4285
3855.8042	3.4232
3857.7598	3.4177
3859.8725	3.4121
3862.1425	3.4061
3864.0978	3.4003
3866.3681	3.3942
3868.3232	3.3881
3870.5936	3.3817
3872.5486	3.3751
3874.6612	3.3684
3876.7739	3.3614
3878.8866	3.3542
3880.9993	3.3471
3883.1120	3.3396
3885.3830	3.3315
3887.3373	3.3236
3889.4500	3.3152
3891.7213	3.3066
3893.6754	3.2976
3896.1005	3.2883
3897.9008	3.2787
3900.1724	3.2685
3902.1261	3.2580
3904.3979	3.2470
3906.3515	3.2354
3908.6235	3.2232
3910.8905	3.2103
3912.8490	3.1968
3914.8022	3.1824
3916.9149	3.1669
3919.0276	3.1501
3921.1403	3.1312
3923.4129	3.1096
3925.3656	3.0851
3927.4783	3.0559
3929.7512	3.0205
3931.8639	2.9760
3933.8164	2.9177
3935.9291	2.8412
3937.9754	2.7500
