
capacity	voltage
325.3002	4.3181
327.4125	4.3175
329.5249	4.3169
331.6372	4.3165
333.7495	4.3159
335.8619	4.3153
337.9742	4.3146
340.0866	4.3140
342.1989	4.3136
344.3112	4.3130
346.4236	4.3125
348.5359	4.3119
350.6483	4.3113
352.7606	4.3107
354.8729	4.3102
356.9853	4.3098
359.0976	4.3090
361.2100	4.3084
363.3080	4.3079
365.4346	4.3073
367.5470	4.3067
369.6447	4.3062
371.7716	4.3058
373.8840	4.3052
375.9963	4.3046
378.1087	4.3041
380.2060	4.3032
382.3183	4.3027
384.4457	4.3021
386.5428	4.3017
388.6704	4.3011
390.7827	4.3004
392.8950	4.2998
394.9918	4.2994
397.1197	4.2986
399.2321	4.2980
401.3286	4.2974
403.4567	4.2969
405.5691	4.2963
407.6814	4.2957
409.7937	4.2951
411.8898	4.2947
414.0184	4.2940
416.1308	4.2934
418.2431	4.2928
420.3389	4.2922
422.4511	4.2914
424.5634	4.2910
426.6925	4.2904
428.7879	4.2899
430.9171	4.2893
433.0124	4.2887
435.1246	4.2881
437.2369	4.2875
439.3665	4.2869
441.4614	4.2861
443.5737	4.2856
445.6859	4.2850
447.7982	4.2844
449.9282	4.2838
452.0227	4.2832
454.1349	4.2826
456.2472	4.2820
458.3775	4.2814
460.4899	4.2808
462.5840	4.2802
464.6962	4.2795
466.8085	4.2789
468.9207	4.2783
471.0330	4.2777
473.1452	4.2771
475.2575	4.2765
477.3698	4.2759
479.5009	4.2753
481.5943	4.2745
483.7065	4.2739
485.8188	4.2734
487.9310	4.2728
490.0433	4.2722
492.1555	4.2715
494.2873	4.2710
496.3801	4.2704
498.4923	4.2698
500.6046	4.2690
502.7168	4.2684
504.8291	4.2678
506.9613	4.2672
509.0737	4.2664
511.1658	4.2660
513.2781	4.2654
515.3904	4.2647
517.5026	4.2640
519.6149	4.2634
521.7477	4.2628
523.8394	4.2620
525.9516	4.2614
528.0847	4.2608
530.1971	4.2602
532.2884	4.2596
534.4217	4.2589
536.5129	4.2583
538.6464	4.2576
540.7374	4.2570
542.8497	4.2564
544.9619	4.2557
547.0742	4.2553
549.2081	4.2545
551.2987	4.2539
553.4110	4.2533
555.5451	4.2527
557.6575	4.2518
559.7477	4.2513
561.8600	4.2506
563.9945	4.2501
566.1068	4.2493
568.2192	4.2487
570.3315	4.2481
572.4438	4.2475
574.5335	4.2469
576.6458	4.2461
578.7809	4.2455
580.8932	4.2448
583.0055	4.2441
585.1179	4.2435
587.2302	4.2429
589.3426	4.2423
591.4549	4.2417
593.5672	4.2411
595.6796	4.2403
597.7919	4.2397
599.9042	4.2390
602.0166	4.2383
604.1289	4.2377
606.2413	4.2370
608.3536	4.2365
610.4659	4.2358
612.5783	4.2353
614.6906	4.2344
616.7786	4.2338
618.8909	4.2332
621.0276	4.2324
623.1154	4.2318
625.2523	4.2312
627.3399	4.2306
629.4770	4.2298
631.5644	4.2290
633.6767	4.2284
635.8140	4.2278
637.9263	4.2272
640.0134	4.2266
642.1510	4.2258
644.2634	4.2252
646.3502	4.2246
648.4880	4.2240
650.6004	4.2231
652.7127	4.2225
654.7992	4.2219
656.9115	4.2211
659.0497	4.2205
661.1621	4.2199
663.2482	4.2193
665.3605	4.2187
667.4728	4.2181
669.6114	4.2171
671.6973	4.2165
673.8095	4.2159
675.9484	4.2153
678.0340	4.2147
680.1463	4.2139
682.2585	4.2133
684.3708	4.2126
686.5101	4.2118
688.5953	4.2112
690.7076	4.2106
692.8198	4.2100
694.9321	4.2094
697.0718	4.2086
699.1566	4.2080
701.2688	4.2074
703.3811	4.2066
705.5212	4.2058
707.6056	4.2052
709.7179	4.2046
711.8582	4.2039
713.9424	4.2032
716.0829	4.2026
718.1952	4.2020
720.2791	4.2014
722.3914	4.2008
724.5322	4.1999
726.6446	4.1993
728.7569	4.1987
730.8404	4.1981
732.9816	4.1975
735.0649	4.1968
737.1772	4.1961
739.2894	4.1955
741.4017	4.1947
743.5433	4.1941
745.6262	4.1935
747.7385	4.1927
749.8507	4.1921
751.9926	4.1913
754.0752	4.1907
756.2173	4.1901
758.3297	4.1895
760.4420	4.1888
762.5543	4.1880
764.6365	4.1874
766.7790	4.1868
768.8914	4.1862
770.9733	4.1855
773.1160	4.1848
775.2284	4.1842
777.3407	4.1836
779.4531	4.1828
781.5654	4.1822
783.6468	4.1814
785.7901	4.1808
787.9024	4.1802
790.0147	4.1796
792.1271	4.1788
794.2394	4.1782
796.3518	4.1775
798.4641	4.1769
800.5764	4.1761
802.6888	4.1755
804.8011	4.1749
806.9135	4.1743
809.0258	4.1735
811.1381	4.1729
813.2505	4.1723
815.3628	4.1714
817.4752	4.1709
819.5875	4.1701
821.6998	4.1695
823.8122	4.1689
825.9245	4.1682
828.0368	4.1675
830.1492	4.1669
832.2615	4.1663
834.3739	4.1654
836.4862	4.1648
838.5985	4.1642
840.6777	4.1634
842.8232	4.1628
844.9356	4.1622
847.0479	4.1616
849.1267	4.1610
851.2390	4.1602
853.3512	4.1595
855.4635	4.1588
857.6096	4.1582
859.6880	4.1576
861.8343	4.1569
863.9466	4.1563
866.0589	4.1556
868.1713	4.1550
870.2836	4.1541
872.3960	4.1535
874.5083	4.1529
876.6206	4.1523
878.6983	4.1517
880.8453	4.1509
882.9228	4.1505
885.0700	4.1497
887.1473	4.1491
889.2947	4.1482
891.3718	4.1476
893.5194	4.1469
895.6317	4.1463
897.7086	4.1457
899.8209	4.1450
901.9687	4.1443
904.0454	4.1437
906.1934	4.1430
908.3057	4.1422
910.3821	4.1416
912.5304	4.1410
914.6427	4.1404
916.7551	4.1396
918.8312	4.1390
920.9434	4.1384
923.0921	4.1378
925.1679	4.1370
927.3168	4.1364
929.3924	4.1357
931.5047	4.1350
933.6170	4.1344
935.7661	4.1338
937.8785	4.1331
939.9537	4.1324
942.1031	4.1318
944.2155	4.1311
946.3278	4.1303
948.4027	4.1297
950.5525	4.1291
952.6648	4.1285
954.7772	4.1279
956.8895	4.1271
958.9640	4.1266
961.1142	4.1257
963.1885	4.1251
965.3008	4.1245
967.4512	4.1239
969.5636	4.1233
971.6759	4.1225
973.7882	4.1219
975.9006	4.1213
977.9743	4.1207
980.1252	4.1199
982.1988	4.1193
984.3111	4.1187
986.4623	4.1180
988.5746	4.1173
990.6869	4.1167
992.7993	4.1161
994.9116	4.1154
996.9846	4.1147
999.1363	4.1140
1001.2486	4.1134
1003.3610	4.1128
1005.4336	4.1122
1007.5857	4.1114
1009.6980	4.1108
1011.7704	4.1102
1013.9227	4.1096
1016.0350	4.1089
1018.1473	4.1082
1020.2597	4.1076
1022.3720	4.1070
1024.4439	4.1062
1026.5967	4.1056
1028.7090	4.1050
1030.7807	4.1044
1032.8930	4.1038
1035.0052	4.1032
1037.1175	4.1024
1039.2707	4.1016
1041.3831	4.1010
1043.4542	4.1004
1045.5665	4.0998
1047.7201	4.0992
1049.7910	4.0986
1051.9448	4.0980
1054.0155	4.0974
1056.1694	4.0964
1058.2818	4.0958
1060.3941	4.0952
1062.5065	4.0946
1064.6188	4.0940
1066.6891	4.0934
1068.8013	4.0928
1070.9558	4.0922
1073.0682	4.0912
1075.1805	4.0906
1077.2928	4.0900
1079.4052	4.0894
1081.5175	4.0888
1083.5871	4.0882
1085.7422	4.0874
1087.8116	4.0870
1089.9239	4.0864
1092.0361	4.0854
1094.1484	4.0848
1096.3039	4.0842
1098.4162	4.0836
1100.4851	4.0830
1102.6409	4.0822
1104.7532	4.0816
1106.8656	4.0810
1108.9779	4.0804
1111.0903	4.0797
1113.1587	4.0790
1115.2709	4.0784
1117.3832	4.0778
1119.4954	4.0771
1121.6077	4.0764
1123.7200	4.0758
1125.8322	4.0752
1127.9445	4.0746
1130.0567	4.0739
1132.1690	4.0732
1134.2812	4.0726
1136.3935	4.0720
1138.5057	4.0714
1140.6180	4.0708
1142.7303	4.0702
1144.8877	4.0694
1146.9548	4.0688
1149.0670	4.0682
1151.1793	4.0676
1153.2915	4.0670
1155.4038	4.0662
1157.5160	4.0656
1159.6283	4.0652
1161.7406	4.0644
1163.8528	4.0638
1165.9651	4.0632
1168.0773	4.0624
1170.1896	4.0618
1172.3018	4.0612
1174.4141	4.0606
1176.5728	4.0600
1178.6386	4.0594
1180.7509	4.0587
1182.8631	4.0581
1185.0221	4.0575
1187.0876	4.0568
1189.1999	4.0562
1191.3591	4.0555
1193.4244	4.0549
1195.5366	4.0543
1197.6489	4.0537
1199.8085	4.0531
1201.8734	4.0525
1204.0332	4.0519
1206.0979	4.0511
1208.2102	4.0505
1210.3224	4.0499
1212.4347	4.0493
1214.5469	4.0487
1216.6592	4.0481
1218.7715	4.0475
1220.9319	4.0468
1222.9960	4.0462
1225.1082	4.0456
1227.2689	4.0449
1229.3812	4.0443
1231.4936	4.0436
1233.6059	4.0430
1235.7183	4.0424
1237.8306	4.0418
1239.9429	4.0412
1242.0063	4.0406
1244.1185	4.0401
1246.2308	4.0394
1248.3923	4.0388
1250.5046	4.0381
1252.5675	4.0375
1254.6798	4.0369
1256.8416	4.0363
1258.9540	4.0357
1261.0166	4.0351
1263.1288	4.0345
1265.2910	4.0337
1267.4033	4.0331
1269.5157	4.0325
1271.6280	4.0319
1273.6901	4.0313
1275.8527	4.0307
1277.9146	4.0301
1280.0774	4.0294
1282.1897	4.0288
1284.3020	4.0281
1286.4144	4.0276
1288.4759	4.0270
1290.6391	4.0264
1292.7004	4.0258
1294.8637	4.0252
1296.9761	4.0246
1299.0884	4.0240
1301.1494	4.0233
1303.2617	4.0227
1305.3739	4.0220
1307.4862	4.0214
1309.5984	4.0208
1311.7107	4.0201
1313.8230	4.0195
1315.9352	4.0191
1318.0475	4.0185
1320.1597	4.0179
1322.2720	4.0172
1324.3842	4.0165
1326.4965	4.0159
1328.6087	4.0153
1330.7210	4.0146
1332.8333	4.0140
1334.9455	4.0134
1337.0578	4.0128
1339.1700	4.0122
1341.2823	4.0116
1343.3945	4.0108
1345.5068	4.0102
1347.6722	4.0096
1349.7313	4.0092
1351.8436	4.0085
1353.9558	4.0079
1356.0681	4.0073
1358.1803	4.0067
1360.2926	4.0061
1362.4586	4.0055
1364.5171	4.0047
1366.6833	4.0041
1368.7956	4.0037
1370.8539	4.0031
1372.9661	4.0024
1375.0784	4.0018
1377.1906	4.0012
1379.3573	4.0006
1381.4696	4.0000
1383.5820	3.9994
1385.6943	3.9986
1387.7519	3.9982
1389.8642	3.9974
1392.0313	3.9969
1394.1437	3.9963
1396.2009	3.9957
1398.3683	3.9951
1400.4807	3.9945
1402.5930	3.9937
1404.7054	3.9931
1406.8177	3.9925
1408.8745	3.9919
1411.0424	3.9913
1413.1547	3.9907
1415.2112	3.9901
1417.3794	3.9895
1419.4357	3.9890
1421.5480	3.9884
1423.6602	3.9876
1425.8288	3.9870
1427.8848	3.9864
1429.9970	3.9858
1432.1093	3.9852
1434.2215	3.9846
1436.3338	3.9840
1438.4460	3.9834
1440.5583	3.9828
1442.6705	3.9820
1444.7828	3.9814
1446.8951	3.9809
1449.0073	3.9803
1451.1196	3.9797
1453.2318	3.9791
1455.3441	3.9785
1457.4563	3.9779
1459.5686	3.9774
1461.6808	3.9768
1463.7931	3.9760
1465.9054	3.9754
1468.0755	3.9748
1470.1299	3.9742
1472.2421	3.9736
1474.4125	3.9730
1476.4666	3.9725
1478.5789	3.9719
1480.6911	3.9713
1482.8034	3.9705
1484.9157	3.9701
1487.0866	3.9693
1489.1989	3.9687
1491.2524	3.9683
1493.4236	3.9677
1495.5359	3.9670
1497.5892	3.9664
1499.7606	3.9658
1501.8137	3.9652
1503.9260	3.9646
1506.0382	3.9640
1508.2100	3.9634
1510.2627	3.9628
1512.3750	3.9623
1514.5470	3.9617
1516.6593	3.9611
1518.7717	3.9605
1520.8240	3.9599
1522.9963	3.9591
1525.0485	3.9585
1527.1608	3.9580
1529.2730	3.9574
1531.3853	3.9568
1533.5580	3.9562
1535.6704	3.9556
1537.7827	3.9550
1539.8343	3.9545
1541.9466	3.9539
1544.1197	3.9532
1546.2321	3.9525
1548.3444	3.9519
1550.3956	3.9513
1552.5691	3.9507
1554.6201	3.9503
1556.7323	3.9496
1558.8446	3.9490
1560.9569	3.9484
1563.0691	3.9477
1565.1814	3.9471
1567.2936	3.9466
1569.4059	3.9460
1571.5181	3.9454
1573.6304	3.9448
1575.7426	3.9442
1577.8549	3.9437
1579.9672	3.9431
1582.0149	3.9425
1584.1271	3.9419
1586.2393	3.9413
1588.4162	3.9406
1590.5284	3.9400
1592.6407	3.9394
1594.6879	3.9390
1596.8001	3.9384
1598.9123	3.9377
1601.0897	3.9373
1603.2020	3.9367
1605.3142	3.9359
1607.4265	3.9353
1609.5387	3.9348
1611.6510	3.9342
1613.7632	3.9336
1615.8755	3.9332
1617.9878	3.9326
1620.1000	3.9319
1622.2123	3.9315
1624.2583	3.9309
1626.4368	3.9301
1628.5490	3.9295
1630.6613	3.9289
1632.7735	3.9284
1634.8858	3.9278
1636.9981	3.9272
1639.1103	3.9268
1641.2226	3.9261
1643.3348	3.9257
1645.4471	3.9251
1647.5593	3.9245
1649.7367	3.9239
1651.7838	3.9232
1653.8961	3.9228
1656.0084	3.9222
1658.1206	3.9217
1660.2329	3.9211
1662.3451	3.9205
1664.4574	3.9200
1666.5696	3.9194
1668.6819	3.9187
1670.7941	3.9182
1672.9064	3.9176
1675.0187	3.9171
1677.1309	3.9167
1679.2432	3.9161
1681.3554	3.9155
1683.4677	3.9150
1685.5799	3.9144
1687.6922	3.9139
1689.8044	3.9132
1691.9167	3.9126
1694.0290	3.9121
1696.1412	3.9115
1698.2535	3.9110
1700.3657	3.9106
1702.4780	3.9100
1704.5902	3.9095
1706.7025	3.9089
1708.8147	3.9084
1710.9270	3.9080
1713.0393	3.9072
1715.1515	3.9066
1717.2638	3.9062
1719.3760	3.9057
1721.4883	3.9051
1723.6005	3.9046
1725.7128	3.9042
1727.8250	3.9037
1729.9373	3.9033
1732.0496	3.9026
1734.1618	3.9022
1736.2741	3.9014
1738.3863	3.9010
1740.4986	3.9005
1742.6108	3.9001
1744.7231	3.8994
1746.8353	3.8990
1748.9476	3.8984
1751.0599	3.8979
1753.1721	3.8975
1755.2844	3.8970
1757.3966	3.8965
1759.5089	3.8959
1761.6211	3.8953
1763.7334	3.8949
1765.8456	3.8944
1767.9579	3.8939
1770.0702	3.8935
1772.1824	3.8929
1774.2947	3.8924
1776.4069	3.8920
1778.5192	3.8915
1780.6314	3.8911
1782.7437	3.8906
1784.8559	3.8900
1786.9682	3.8895
1789.1510	3.8891
1791.1927	3.8886
1793.3050	3.8882
1795.4172	3.8877
1797.6004	3.8872
1799.6417	3.8868
1801.7540	3.8863
1803.8662	3.8859
1805.9785	3.8854
1808.1621	3.8849
1810.2744	3.8842
1812.3153	3.8839
1814.4275	3.8834
1816.5398	3.8830
1818.6520	3.8825
1820.8361	3.8820
1822.8765	3.8816
1824.9888	3.8811
1827.1011	3.8807
1829.2133	3.8802
1831.3256	3.8799
1833.4378	3.8795
1835.5501	3.8788
1837.6623	3.8784
1839.7746	3.8779
1841.8868	3.8775
1843.9991	3.8770
1846.1114	3.8766
1848.2236	3.8762
1850.3359	3.8758
1852.4481	3.8752
1854.5604	3.8749
1856.6726	3.8744
1858.7849	3.8740
1860.8971	3.8735
1863.0094	3.8730
1865.1217	3.8726
1867.2339	3.8721
1869.3462	3.8717
1871.4584	3.8714
1873.5707	3.8709
1875.6829	3.8705
1877.7952	3.8700
1879.9074	3.8697
1882.0197	3.8692
1884.1320	3.8688
1886.2442	3.8685
1888.4310	3.8680
1890.4687	3.8677
1892.5810	3.8671
1894.6932	3.8666
1896.8055	3.8662
1898.9177	3.8659
1901.0300	3.8654
1903.1423	3.8651
1905.2545	3.8647
1907.3668	3.8642
1909.4790	3.8639
1911.5913	3.8634
1913.7035	3.8630
1915.8914	3.8627
1917.9280	3.8622
1920.0403	3.8619
1922.2284	3.8613
1924.2648	3.8610
1926.3771	3.8605
1928.4893	3.8601
1930.6016	3.8598
1932.7138	3.8595
1934.9024	3.8590
1937.0148	3.8587
1939.1271	3.8582
1941.1629	3.8578
1943.3518	3.8575
1945.4641	3.8572
1947.4996	3.8567
1949.6119	3.8564
1951.7241	3.8558
1953.9135	3.8553
1956.0258	3.8550
1958.0609	3.8547
1960.1732	3.8543
1962.2854	3.8540
1964.4752	3.8535
1966.5875	3.8532
1968.6222	3.8529
1970.8122	3.8524
1972.9245	3.8520
1974.9589	3.8517
1977.1492	3.8512
1979.1835	3.8509
1981.2957	3.8505
1983.4080	3.8500
1985.5986	3.8497
1987.6325	3.8492
1989.7447	3.8489
1991.8570	3.8486
1993.9692	3.8482
1996.0815	3.8477
1998.1123	3.8474
2000.3060	3.8471
2002.4973	3.8466
2004.5305	3.8463
2006.6428	3.8460
2008.7550	3.8457
2010.8673	3.8454
2012.9795	3.8450
2015.0918	3.8447
2017.2041	3.8441
2019.3163	3.8437
2021.4286	3.8434
2023.5408	3.8430
2025.6531	3.8427
2027.7653	3.8424
2029.8776	3.8421
2031.9898	3.8416
2034.1824	3.8413
2036.2144	3.8410
2038.3266	3.8407
2040.4389	3.8404
2042.6317	3.8399
2044.7440	3.8396
2046.7756	3.8393
2048.8879	3.8390
2051.0001	3.8386
2053.1934	3.8381
2055.3057	3.8378
2057.3369	3.8375
2059.4492	3.8370
2061.5614	3.8367
2063.7551	3.8364
2065.7859	3.8361
2067.9798	3.8358
2070.0921	3.8354
2072.2045	3.8350
2074.2350	3.8347
2076.4291	3.8344
2078.4595	3.8340
2080.5717	3.8337
2082.6840	3.8334
2084.7962	3.8328
2086.9085	3.8325
2089.1032	3.8322
2091.2155	3.8318
2093.2453	3.8315
2095.3575	3.8312
2097.4698	3.8308
2099.5820	3.8305
2101.6943	3.8302
2103.8065	3.8299
2106.0019	3.8296
2108.1142	3.8293
2110.1433	3.8288
2112.2556	3.8286
2114.3678	3.8282
2116.4801	3.8279
2118.6759	3.8276
2120.7882	3.8271
2122.8168	3.8268
2124.9291	3.8265
2127.0413	3.8262
2129.1536	3.8257
2131.2659	3.8254
2133.3781	3.8251
2135.4904	3.8248
2137.6870	3.8245
2139.7149	3.8242
2141.9116	3.8239
2143.9394	3.8236
2146.1363	3.8233
2148.1639	3.8230
2150.2762	3.8227
2152.3884	3.8224
2154.5007	3.8221
2156.6129	3.8218
2158.7252	3.8212
2160.8374	3.8210
2162.9497	3.8207
2165.0619	3.8204
2167.1742	3.8201
2169.3720	3.8198
2171.3987	3.8195
2173.5110	3.8192
2175.6232	3.8187
2177.7355	3.8186
2179.8477	3.8183
2182.0461	3.8178
2184.0722	3.8177
2186.2708	3.8173
2188.2968	3.8170
2190.4954	3.8167
2192.5213	3.8164
2194.6335	3.8161
2196.7458	3.8157
2198.8580	3.8154
2200.9703	3.8151
2203.0825	3.8148
2205.1948	3.8144
2207.3071	3.8141
2209.4193	3.8138
2211.5316	3.8135
2213.7312	3.8132
2215.7561	3.8129
2217.9558	3.8126
2220.0682	3.8125
2222.0928	3.8122
2224.2051	3.8119
2226.3174	3.8116
2228.4296	3.8112
2230.5419	3.8109
2232.6541	3.8106
2234.8545	3.8103
2236.8786	3.8099
2239.0792	3.8096
2241.1031	3.8093
2243.2154	3.8090
2245.3277	3.8087
2247.4399	3.8083
2249.5522	3.8082
2251.6644	3.8079
2253.7767	3.8076
2255.8889	3.8073
2258.0903	3.8070
2260.2026	3.8068
2262.2257	3.8065
2264.3380	3.8062
2266.4502	3.8059
2268.5625	3.8056
2270.6747	3.8053
2272.8766	3.8050
2274.9890	3.8047
2277.0115	3.8045
2279.2137	3.8041
2281.3260	3.8038
2283.4383	3.8035
2285.4605	3.8032
2287.5728	3.8030
2289.6850	3.8027
2291.7973	3.8024
2293.9095	3.8021
2296.1124	3.8018
2298.1340	3.8016
2300.2463	3.8013
2302.3586	3.8010
2304.4708	3.8007
2306.5831	3.8004
2308.6953	3.8001
2310.8076	3.8000
2312.9198	3.7996
2315.0321	3.7993
2317.1443	3.7990
2319.2566	3.7987
2321.3689	3.7983
2323.4811	3.7980
2325.5934	3.7978
2327.7056	3.7975
2329.8179	3.7972
2331.9301	3.7971
2334.0424	3.7967
2336.1546	3.7964
2338.2669	3.7961
2340.3792	3.7960
2342.4914	3.7957
2344.6037	3.7954
2346.7159	3.7952
2348.8282	3.7949
2350.9404	3.7946
2353.0527	3.7943
2355.1649	3.7940
2357.2772	3.7939
2359.3895	3.7935
2361.5017	3.7932
2363.6140	3.7931
2365.7262	3.7926
2367.8385	3.7923
2369.9507	3.7920
2372.0630	3.7917
2374.1752	3.7916
2376.2875	3.7913
2378.3998	3.7910
2380.5120	3.7908
2382.6243	3.7905
2384.7365	3.7902
2386.8488	3.7900
2388.9610	3.7897
2391.0733	3.7894
2393.1855	3.7891
2395.2978	3.7890
2397.4101	3.7887
2399.4245	3.7884
2401.6346	3.7882
2403.7468	3.7879
2405.8591	3.7876
2407.9713	3.7874
2410.0836	3.7870
2412.1958	3.7867
2414.3081	3.7865
2416.4204	3.7862
2418.5326	3.7861
2420.6449	3.7858
2422.7571	3.7855
2424.8694	3.7852
2426.9816	3.7850
2429.0939	3.7847
2431.2061	3.7845
2433.3184	3.7844
2435.4307	3.7841
2437.5429	3.7838
2439.6552	3.7836
2441.7674	3.7833
2443.8797	3.7830
2445.9919	3.7829
2448.0044	3.7826
2450.2164	3.7823
2452.3287	3.7821
2454.4410	3.7818
2456.5532	3.7816
2458.6655	3.7812
2460.7777	3.7809
2462.8900	3.7807
2465.0022	3.7804
2467.1145	3.7803
2469.2267	3.7800
2471.3390	3.7798
2473.4513	3.7795
2475.5635	3.7792
2477.6758	3.7790
2479.7880	3.7787
2481.9003	3.7786
2484.0125	3.7783
2486.1248	3.7781
2488.2370	3.7778
2490.3493	3.7775
2492.5599	3.7774
2494.5738	3.7771
2496.6861	3.7769
2498.7983	3.7766
2500.9106	3.7765
2503.0228	3.7761
2505.1351	3.7758
2507.2473	3.7755
2509.3596	3.7752
2511.4719	3.7751
2513.5841	3.7748
2515.6964	3.7746
2517.8086	3.7743
2519.9209	3.7742
2522.0331	3.7739
2524.0425	3.7737
2526.2576	3.7734
2528.3699	3.7733
2530.4822	3.7729
2532.5944	3.7726
2534.7067	3.7725
2536.8189	3.7722
2538.9312	3.7720
2541.0434	3.7717
2543.1557	3.7716
2545.2679	3.7713
2547.3802	3.7711
2549.4925	3.7708
2551.6047	3.7707
2553.7170	3.7704
2555.7250	3.7702
2557.8372	3.7697
2560.0537	3.7696
2562.1660	3.7693
2564.1737	3.7691
2566.3905	3.7688
2568.5028	3.7687
2570.5102	3.7685
2572.7273	3.7682
2574.8395	3.7681
2576.9518	3.7678
2579.0640	3.7676
2581.1763	3.7673
2583.2885	3.7671
2585.4008	3.7670
2587.5131	3.7667
2589.6253	3.7665
2591.7376	3.7662
2593.8498	3.7661
2595.9621	3.7659
2598.0743	3.7656
2600.1866	3.7655
2602.2988	3.7652
2604.4111	3.7650
2606.5234	3.7647
2608.6356	3.7646
2610.7479	3.7642
2612.8601	3.7639
2614.9724	3.7638
2617.0846	3.7635
2619.1969	3.7633
2621.3091	3.7632
2623.4214	3.7629
2625.5337	3.7627
2627.6459	3.7624
2629.7582	3.7623
2631.8704	3.7621
2633.9827	3.7618
2636.0949	3.7617
2638.2072	3.7613
2640.3194	3.7612
2642.4317	3.7609
2644.5440	3.7607
2646.6562	3.7606
2648.7685	3.7603
2650.9853	3.7601
2652.9930	3.7598
2655.1052	3.7597
2657.2175	3.7594
2659.3297	3.7592
2661.4420	3.7591
2663.5543	3.7588
2665.6665	3.7586
2667.7788	3.7583
2669.8910	3.7580
2672.0033	3.7578
2674.1155	3.7577
2676.2278	3.7574
2678.3400	3.7572
2680.4523	3.7569
2682.5646	3.7568
2684.6768	3.7566
2686.7891	3.7563
2688.9013	3.7562
2691.0136	3.7559
2693.0160	3.7557
2695.1282	3.7556
2697.3503	3.7552
2699.4626	3.7551
2701.5749	3.7548
2703.6871	3.7546
2705.6891	3.7545
2707.9116	3.7543
2710.0239	3.7540
2712.1361	3.7539
2714.2484	3.7536
2716.3606	3.7534
2718.4729	3.7533
2720.5852	3.7530
2722.6974	3.7528
2724.6986	3.7525
2726.8108	3.7523
2729.0342	3.7520
2731.0351	3.7519
2733.2587	3.7517
2735.3709	3.7516
2737.4832	3.7513
2739.5955	3.7510
2741.7077	3.7510
2743.7081	3.7507
2745.8203	3.7505
2747.9324	3.7504
2750.0446	3.7501
2752.2690	3.7499
2754.2690	3.7498
2756.3811	3.7494
2758.6058	3.7493
2760.7180	3.7490
2762.8303	3.7488
2764.8298	3.7487
2766.9420	3.7484
2769.1670	3.7482
2771.1663	3.7481
2773.3915	3.7478
2775.3907	3.7476
