Capacity (mAh), Voltage (V)
0.390051819, 4.322139186
0.390382375, 4.321746895
0.390779042, 4.321594854
0.391175708, 4.321154303
0.391506264, 4.321022685
0.391902931, 4.321
0.392299597, 4.320717391
0.392630153, 4.320717391
0.393026819, 4.320656367
0.393423486, 4.320215807
0.393754042, 4.32008418
0.394150708, 4.319717391
0.394547375, 4.319717391
0.394944042, 4.319434783
0.395274597, 4.319434783
0.395671264, 4.319040912
0.396067931, 4.318717391
0.396398486, 4.318707119
0.396795153, 4.318575501
0.397191819, 4.318161274
0.397522375, 4.317768983
0.397919042, 4.317717391
0.398315708, 4.317717391
0.398646264, 4.317434783
0.399042931, 4.317412988
0.399373486, 4.316998761
0.399770153, 4.316840819
0.400166819, 4.316688628
0.400497375, 4.31629633
0.400894042, 4.316164704
0.401356819, 4.315728531
0.401753486, 4.315596904
0.402150153, 4.315465277
0.402480708, 4.31507298
0.402877375, 4.314717391
0.403207931, 4.315
0.403604597, 4.314717391
0.404001264, 4.314717391
0.404331819, 4.314307022
0.404728486, 4.31414907
0.405125153, 4.313717391
0.405455708, 4.313717391
0.405852375, 4.313434783
0.406249042, 4.313434783
0.406579597, 4.313379536
0.406976264, 4.312965309
0.407372931, 4.312833691
0.407703486, 4.312441401
0.408100153, 4.312284782
0.408496819, 4.31212684
0.408827375, 4.311717391
0.409224042, 4.311717391
0.409620708, 4.311434783
0.409951264, 4.311434783
0.410281819, 4.311382952
0.410678486, 4.310968717
0.411141264, 4.310815153
0.411471819, 4.310420471
0.411868486, 4.310262529
0.412199042, 4.31013091
0.412595708, 4.309717391
0.412992375, 4.309717391
0.413322931, 4.309434783
0.413785708, 4.309434783
0.414182375, 4.309092133
0.414579042, 4.308717391
0.414909597, 4.308717391
0.415306264, 4.308382427
0.415702931, 4.3082508
0.416099597, 4.307836565
0.416496264, 4.307702447
0.416892931, 4.307544485
0.417223486, 4.307130241
0.417620153, 4.307
0.417950708, 4.306717391
0.418347375, 4.306717391
0.418744042, 4.306434783
0.419074597, 4.306363835
0.419471264, 4.306232209
0.419867931, 4.305817973
0.420264597, 4.305680138
0.420661264, 4.305522186
0.421057931, 4.305364234
0.421388486, 4.305
0.421785153, 4.305
0.422181819, 4.304717391
0.422512375, 4.304717391
0.422909042, 4.30433928
0.423239597, 4.304245267
0.423702375, 4.30383104
0.424099042, 4.303718225
0.424429597, 4.303608682
0.424826264, 4.303194455
0.425222931, 4.303062837
0.425553486, 4.302717391
0.425950153, 4.302717391
0.426280708, 4.302717391
0.426677375, 4.302385544
0.427074042, 4.302272729
0.427404597, 4.301896107
0.427801264, 4.301783291
0.428197931, 4.301662656
0.428528486, 4.301270366
0.428925153, 4.301138748
0.429255708, 4.300746457
0.429652375, 4.300594328
0.430049042, 4.300436386
0.430379597, 4.30002216
0.430776264, 4.3
0.431106819, 4.299717391
0.431503486, 4.299717391
0.431834042, 4.299717391
0.432230708, 4.299169265
0.432627375, 4.299
0.432957931, 4.299
0.433354597, 4.298717391
0.433685153, 4.298370923
0.434081819, 4.298239305
0.434478486, 4.298107686
0.434809042, 4.297717391
0.435205708, 4.297717391
0.435602375, 4.297434783
0.435932931, 4.297434783
0.436329597, 4.297348683
0.436726264, 4.296908133
0.437056819, 4.296776515
0.437453486, 4.296635043
0.437784042, 4.296242752
0.438180708, 4.296111134
0.438445153, 4.295740779
0.438643486, 4.295717391
0.438974042, 4.295717391
0.439370708, 4.295717391
0.439701264, 4.295403698
0.440097931, 4.29527208
0.440428486, 4.29487979
0.440825153, 4.294748171
0.441155708, 4.294355881
0.441552375, 4.294224263
0.441882931, 4.294114581
0.442279597, 4.293717391
0.442676264, 4.293717391
0.443006819, 4.293434783
0.443403486, 4.293407144
0.443734042, 4.293297455
0.444130708, 4.29288322
0.444461264, 4.292773531
0.444857931, 4.292344198
0.445254597, 4.292186246
0.445585153, 4.291772011
0.445981819, 4.291631286
0.446312375, 4.291521605
0.446709042, 4.291107378
0.447039597, 4.291
0.447436264, 4.291
0.447832847, 4.290717391
0.448163333, 4.290704538
0.44856, 4.290290311
0.448890556, 4.290180629
0.449287222, 4.289766403
0.449617778, 4.289656721
0.449948333, 4.289547039
0.450345, 4.289415421
0.450807778, 4.289
0.451138333, 4.288717391
0.451535, 4.288717391
0.451865556, 4.288707985
0.452262222, 4.288576367
0.452658889, 4.28816214
0.452989444, 4.288052459
0.453452222, 4.287596076
0.453915, 4.28741181
0.454245556, 4.287282609
0.454576111, 4.287
0.454972778, 4.287
0.455303333, 4.286717391
0.455766111, 4.286645619
0.456162778, 4.286513992
0.456493333, 4.286121695
0.45689, 4.285988081
0.457022222, 4.285652818
0.457220556, 4.285573837
0.457617222, 4.285415875
0.457947778, 4.285001632
0.458344444, 4.285
0.458741111, 4.285
0.459071667, 4.284717391
0.459468333, 4.284635285
0.459798889, 4.284221058
0.460129444, 4.28408944
0.460592222, 4.284
0.460922778, 4.283717391
0.461319444, 4.283717391
0.461649931, 4.283434783
0.462046514, 4.283282636
0.462377069, 4.283151018
0.462773736, 4.282711621
0.463104292, 4.282601939
0.463434847, 4.282209649
0.463831514, 4.282078031
0.464228181, 4.281935695
0.464558736, 4.281521468
0.464889292, 4.28138985
0.465285958, 4.281
0.465616514, 4.281
0.466013181, 4.281
0.466343736, 4.280717391
0.466674292, 4.280635633
0.467070958, 4.280477691
0.467401514, 4.280063464
0.467732069, 4.28
0.468128736, 4.28
0.468459292, 4.279717391
0.468789847, 4.279649204
0.469186514, 4.279169168
0.469517069, 4.279004646
0.469913736, 4.278717391
0.470244292, 4.27860546
0.470574847, 4.278473842
0.470971514, 4.278033292
0.471302069, 4.278
0.471698736, 4.278
0.472029292, 4.277717391
0.472359847, 4.277717391
0.472756514, 4.277561684
0.473087069, 4.277147457
0.473483736, 4.276991262
0.473814292, 4.276598964
0.474144847, 4.276489276
0.474541514, 4.276357649
0.474872069, 4.276
0.475202625, 4.276
0.475599292, 4.275717391
0.475929847, 4.275682392
0.476326514, 4.275484965
0.476657069, 4.275037834
0.476987625, 4.27487331
0.477384292, 4.274739918
0.477714847, 4.274391501
0.478111514, 4.27431253
0.478508181, 4.27395095
0.478838736, 4.273885141
0.479235403, 4.27380617
0.479565958, 4.273429587
0.479962625, 4.27301536
0.480293181, 4.272905678
0.480623736, 4.272795996
0.481020403, 4.2725
0.481350958, 4.2725
0.481747625, 4.272217391
0.482078181, 4.272110497
0.482408736, 4.272000816
0.482739292, 4.271891134
0.483135958, 4.2715
0.483466514, 4.2715
0.483797069, 4.271217391
0.484193736, 4.271203284
0.484524292, 4.271071666
0.484854847, 4.270657439
0.485251514, 4.27049979
0.485582069, 4.270444949
0.485978736, 4.270096532
0.486309292, 4.270041691
0.486639847, 4.269685831
0.487036514, 4.269527889
0.487367069, 4.269396271
0.487697625, 4.268992518
0.488094292, 4.268926709
0.488424847, 4.268589259
0.488821514, 4.26852345
0.489152069, 4.268179723
0.489482625, 4.268113913
0.489879292, 4.267752334
0.490209847, 4.267686525
0.490540403, 4.267620715
0.490937069, 4.267541745
0.491267625, 4.267193325
0.491664292, 4.267114349
0.491994847, 4.266765927
0.492325403, 4.266688596
0.492722069, 4.266556969
0.493052625, 4.266164672
0.493383181, 4.266054983
0.493713736, 4.265967178
0.493845958, 4.265658246
0.494044292, 4.26561876
0.494374847, 4.265552951
0.494771514, 4.26547398
0.495102069, 4.265125563
0.495498736, 4.264763983
0.495829222, 4.264701388
0.496159708, 4.264646559
0.496556375, 4.264298141
0.496886931, 4.2642433
0.497283597, 4.264137591
0.497614153, 4.2637453
0.498010819, 4.263331074
0.498341375, 4.263221392
0.498738042, 4.26314082
0.499068597, 4.263075011
0.499399153, 4.262726593
0.499729708, 4.26238761
0.500060264, 4.262332769
0.500390819, 4.262277928
0.500721375, 4.262223087
0.501118042, 4.261874669
0.501448597, 4.261819829
0.501845264, 4.26175402
0.502175819, 4.26139107
0.502572486, 4.261233118
0.502903042, 4.261101491
0.503299708, 4.260697227
0.503630264, 4.260650217
0.504026931, 4.260593806
0.504357486, 4.260264188
0.504754153, 4.259907862
0.505084708, 4.259776244
0.505415264, 4.259644625
0.505811931, 4.259491677
0.506274708, 4.259093903
0.506605264, 4.259011641
0.506935819, 4.258708093
0.507332486, 4.258651685
0.507663042, 4.25832207
0.508059708, 4.258265662
0.508390264, 4.258218655
0.508786931, 4.257870448
0.509117486, 4.257815607
0.509448042, 4.257478158
0.509844708, 4.257380941
0.510175264, 4.256966714
0.510505819, 4.256835096
0.510902486, 4.256700625
0.511233042, 4.25664578
0.511629708, 4.256297358
0.511960264, 4.256242514
0.512356931, 4.255837118
0.512687486, 4.255705483
0.513084153, 4.255547521
0.513414708, 4.255182346
0.513811375, 4.255116533
0.514141931, 4.255061688
0.514472486, 4.254724235
0.514869153, 4.254646633
0.515199708, 4.254580824
0.515596375, 4.254219244
0.515926931, 4.254164094
0.516257486, 4.253826645
0.516588042, 4.253771804
0.516984708, 4.253407431
0.517315264, 4.253275812
0.517711931, 4.252835261
0.518042486, 4.252711663
0.518439153, 4.252363245
0.518769708, 4.252308404
0.519166375, 4.252242595
0.519496931, 4.251899218
0.519827486, 4.251833409
0.520158042, 4.2517676
0.520488597, 4.251695105
0.520819153, 4.251318483
0.521281931, 4.251186865
0.521612486, 4.251092852
0.522009153, 4.250703416
0.522339708, 4.250637607
0.522736375, 4.250558636
0.523199153, 4.250189478
0.523529708, 4.250134637
0.523860264, 4.249797187
0.524256931, 4.249731378
0.524587486, 4.249385758
0.524918042, 4.249319948
0.525314708, 4.249240978
0.525645264, 4.248829219
0.526041931, 4.248674585
0.526372486, 4.248592319
0.526769153, 4.24821227
0.527099708, 4.248146457
0.527430264, 4.247798035
0.527826931, 4.247719059
0.528157486, 4.247653246
0.528554153, 4.24757427
0.528884708, 4.247225848
0.529281375, 4.247099858
0.529611931, 4.246707561
0.530008597, 4.246575934
0.530339153, 4.246197139
0.530669708, 4.246131325
0.531066375, 4.246052349
0.531330819, 4.24571714
0.531396931, 4.245988781
0.531793597, 4.245640363
0.532124153, 4.245585522
0.532520819, 4.245237104
0.532917486, 4.245162076
0.533248042, 4.245096266
0.533644708, 4.244734687
0.533975264, 4.244620358
0.534305819, 4.244206123
0.534702486, 4.244048171
0.535033042, 4.243965227
0.535363597, 4.243627774
0.535694153, 4.243572929
0.536024708, 4.243235476
0.536355264, 4.243173283
0.536751931, 4.243094312
0.537082486, 4.243028503
0.537413042, 4.2426863
0.537809708, 4.242337879
0.538140264, 4.242283034
0.538536931, 4.242217187
0.538867486, 4.241868765
0.539198042, 4.241802951
0.539594708, 4.241723976
0.539991375, 4.241290008
0.540388042, 4.241132066
0.540718597, 4.240717839
0.541049153, 4.240662737
0.541379708, 4.240607896
0.541776375, 4.240542087
0.542106931, 4.240202087
0.542503597, 4.240123116
0.542966375, 4.239748374
0.543296931, 4.239688369
0.543627486, 4.23935092
0.543958042, 4.239296079
0.544354708, 4.23923027
0.544685264, 4.238708795
0.545015819, 4.238626534
0.545346375, 4.238544273
0.545743042, 4.238173838
0.546073597, 4.238108029
0.546404153, 4.237759611
0.546800819, 4.237680641
0.547131375, 4.237614831
0.547461931, 4.237549022
0.547792486, 4.237200605
0.548189153, 4.237121633
0.548519708, 4.236773216
0.548850264, 4.23670075
0.549180819, 4.23630846
0.549577486, 4.236176841
0.549908042, 4.236067159
0.550238597, 4.235666364
0.550569153, 4.235534746
0.550965819, 4.235376804
0.551296375, 4.235282609
0.551626931, 4.235
0.552023597, 4.235
0.552354153, 4.234717391
0.552684708, 4.234683151
0.553081375, 4.23460418
0.553411931, 4.234255762
0.553808597, 4.234159388
0.554205264, 4.233763956
0.554601931, 4.233651134
0.554932486, 4.233274506
0.555263042, 4.233191557
0.555659708, 4.232829967
0.555990194, 4.232764163
0.556320681, 4.232415752
0.556651236, 4.232349939
0.557047903, 4.232270963
0.557378458, 4.232199904
0.557775125, 4.23180448
0.558105681, 4.231710467
0.558436236, 4.231616454
0.558832903, 4.231503638
0.559163458, 4.231164673
0.559494014, 4.231109832
0.559824569, 4.230772382
0.560155125, 4.230717541
0.560485681, 4.230369153
0.560882347, 4.230290182
0.561212903, 4.230224373
0.561543458, 4.230158564
0.561940125, 4.230079593
0.562270681, 4.229731175
0.562667347, 4.229369596
0.562997903, 4.229303786
0.563460681, 4.229203047
0.563791236, 4.228755916
0.564187903, 4.228611456
0.564518458, 4.228219166
0.564981236, 4.228217391
0.565377903, 4.227934783
0.565708458, 4.227897839
0.566105125, 4.227739887
0.566435681, 4.22760826
0.566832347, 4.227196686
0.567162903, 4.227141842
0.567559569, 4.22679342
0.567890125, 4.226738576
0.568286792, 4.226610282
0.568617347, 4.226196046
0.569014014, 4.226038094
0.569344569, 4.225678422
0.569741236, 4.225612613
0.570071792, 4.225557772
0.570468458, 4.225207747
0.570865125, 4.225128776
0.571195681, 4.225062966
0.571592347, 4.224983996
0.572055125, 4.224609254
0.572385681, 4.224260836
0.572782347, 4.224187786
0.573179014, 4.224121977
0.573509569, 4.223784528
0.573906236, 4.223718719
0.574236792, 4.223370562
0.574633458, 4.223291586
0.574964014, 4.223225773
0.575360681, 4.222817125
0.575691236, 4.222707436
0.576087903, 4.222293201
0.576418458, 4.222197065
0.576815125, 4.222118094
0.577145681, 4.222052285
0.577542347, 4.221695153
0.577939014, 4.221629344
0.578269569, 4.221291894
0.578666236, 4.221226085
0.578996792, 4.220879406
0.579393458, 4.220800435
0.579790125, 4.220721464
0.580120681, 4.220383332
0.580517347, 4.220317519
0.580847903, 4.220262675
0.581244569, 4.219885511
0.581575125, 4.219753884
0.581971792, 4.219313324
0.582302347, 4.219195083
0.582632903, 4.219112816
0.583029569, 4.218731487
0.583426236, 4.218717391
0.583756792, 4.218670838
0.584153458, 4.218309259
0.584550125, 4.217947679
0.584880681, 4.217846595
0.585277347, 4.217714977
0.585607903, 4.217605295
0.586004569, 4.217201597
0.586401236, 4.217122626
0.586797819, 4.216761063
0.587128306, 4.216695268
0.587591083, 4.216603135
0.587921569, 4.216254731
0.588318153, 4.216148029
0.588648708, 4.215755732
0.589045375, 4.215624105
0.589375931, 4.215514416
0.589706486, 4.215160228
0.590103153, 4.215081252
0.590433708, 4.21473283
0.590830375, 4.21467201
0.591160931, 4.214625004
0.591557597, 4.214285987
0.591888153, 4.214238981
0.592284819, 4.214168642
0.592615375, 4.21382022
0.592945931, 4.213471798
0.593342597, 4.213364849
0.593673153, 4.21325516
0.594003708, 4.212862863
0.594400375, 4.212731236
0.594730931, 4.212659888
0.595061486, 4.212311471
0.595458153, 4.2122325
0.595788708, 4.212166691
0.596119264, 4.211818273
0.596449819, 4.211752464
0.596846486, 4.211644227
0.597177042, 4.211251936
0.597573708, 4.211120318
0.597904194, 4.211010659
0.598300778, 4.210644833
0.598631333, 4.210579024
0.598961889, 4.210513214
0.599358556, 4.21015163
0.599689111, 4.210085817
0.600085778, 4.210006841
0.600416333, 4.209668248
0.600746889, 4.209613404
0.601077444, 4.20927595
0.601474111, 4.209173866
0.601804667, 4.208968958
0.602135222, 4.208620532
0.602531889, 4.208541551
0.602862444, 4.208475735
0.603259111, 4.20811415
0.603589667, 4.208048337
0.603920222, 4.207982525
0.604316889, 4.207620945
0.604647444, 4.207555136
0.605044111, 4.207480137
0.605374667, 4.207142688
0.605705222, 4.207087847
0.606101889, 4.207022038
0.606432444, 4.206678028
0.606829111, 4.206316448
0.607159667, 4.206250639
0.607490222, 4.206184828
0.607886889, 4.206105852
0.608085222, 4.205783755
0.608217444, 4.20575743
0.608548, 4.20568057
0.609010778, 4.205266335
0.609341333, 4.205172316
0.609671889, 4.205078297
0.610068556, 4.204975833
0.610399111, 4.204627415
0.610795778, 4.204548444
0.611126333, 4.204471059
0.611456889, 4.204078768
0.611853556, 4.20394715
0.612184111, 4.203554859
0.612514667, 4.203467106
0.612845222, 4.203118689
0.613241889, 4.203039718
0.613572444, 4.202973909
0.614035222, 4.202599167
0.614365778, 4.202533358
0.614696333, 4.202476821
0.615026819, 4.202429824
0.615357306, 4.202100219
0.615820083, 4.201751801
0.616150639, 4.20168212
0.616481194, 4.201550502
0.616877861, 4.201109951
0.617208417, 4.200990972
0.617538972, 4.200653522
0.617935639, 4.200587713
0.618266194, 4.200532872
0.61859675, 4.200473638
0.618993417, 4.200112058
0.619323972, 4.200046249
0.619720639, 4.199953254
0.620051194, 4.199859241
0.620447861, 4.199463817
0.620844528, 4.199351001
0.621241194, 4.198968904
0.621703972, 4.198876771
0.622034528, 4.198528353
0.622365083, 4.198468787
0.62276175, 4.198120369
0.623092306, 4.198065528
0.623488972, 4.197999663
0.623819528, 4.197651245
0.624216111, 4.19757229
0.624546597, 4.197506495
0.624943264, 4.197396463
0.625273819, 4.197019842
0.625736597, 4.196605615
0.626133264, 4.196494959
0.626463819, 4.19642915
0.626860486, 4.19606757
0.627323264, 4.195959063
0.627653819, 4.195566772
0.627984375, 4.19545709
0.628314931, 4.195347408
0.628711597, 4.195
0.629042153, 4.195
0.629372708, 4.195
0.629769375, 4.194966695
0.630099931, 4.194618273
0.630496597, 4.194539297
0.630827153, 4.1941732
0.631223819, 4.194041582
0.631554375, 4.193649292
0.631951042, 4.193517674
0.632347708, 4.193431633
0.632678264, 4.193083215
0.633074931, 4.193004244
0.633405486, 4.192666087
0.633736042, 4.192611246
0.634066597, 4.192556406
0.634397153, 4.192218956
0.634727708, 4.19215346
0.635058264, 4.192087651
0.635388819, 4.192021842
0.635719375, 4.191654576
0.636116042, 4.191541753
0.636446597, 4.191447735
0.636777153, 4.191071107
0.637173819, 4.190975666
0.637504375, 4.190638213
0.637901042, 4.190572399
0.638231597, 4.190517555
0.638628181, 4.19016915
0.638958667, 4.189831712
0.639355333, 4.190048511
0.639685889, 4.189704732
0.640082556, 4.189573113
0.640413111, 4.189180823
0.640743667, 4.189071141
0.641206444, 4.188676185
0.641537, 4.188621344
0.641933667, 4.188272926
0.642264222, 4.188218085
0.642660889, 4.188139253
0.642991444, 4.187790835
0.643388111, 4.187711864
0.643784778, 4.187350284
0.644115333, 4.187284475
0.644512, 4.187207485
0.644842556, 4.186870032
0.645239222, 4.186804218
0.645635889, 4.186738405
0.645966444, 4.186394186
0.646363111, 4.18631521
0.646693667, 4.185966788
0.647090333, 4.185867686
0.647420889, 4.185773673
0.647751444, 4.185397051
0.648148111, 4.185284235
0.648478667, 4.185201543
0.648875333, 4.184853125
0.649205889, 4.184798284
0.649602556, 4.184732475
0.649933111, 4.184669682
0.650329778, 4.184308103
0.650660333, 4.184242294
0.651056917, 4.183844696
0.651387403, 4.183735037
0.651784069, 4.18332081
0.652114625, 4.183213634
0.652511292, 4.183134663
0.652907958, 4.182773083
0.653238514, 4.182717391
0.653635181, 4.182717391
0.653965736, 4.182434783
0.654362403, 4.182407321
0.654692958, 4.18201503
0.655089625, 4.181883412
0.655420181, 4.18177373
0.655816847, 4.181672221
0.656147333, 4.181323813
0.656543917, 4.181244853
0.656874403, 4.180902832
0.657270986, 4.18055442
0.657667653, 4.180771211
0.657998208, 4.180433755
0.658394875, 4.180367937
0.658725431, 4.180030481
0.659122097, 4.179964663
0.659452653, 4.179874861
0.659849319, 4.179434291
0.660245986, 4.179276328
0.660576472, 4.179171975
0.660973056, 4.178790667
0.661303611, 4.178717391
0.661634167, 4.178434783
0.662163056, 4.17828255
0.662493611, 4.178172869
0.662890278, 4.177758642
0.663220833, 4.177683173
0.6636175, 4.17761736
0.663948056, 4.177279907
0.664344639, 4.177213451
0.664741222, 4.176851883
0.665071778, 4.176786069
0.665402333, 4.176720256
0.665799, 4.176371357
0.666129556, 4.176316512
0.666526139, 4.176250713
0.666790528, 4.175909475
0.666856639, 4.175883149
0.667253306, 4.175725197
0.667583861, 4.175593571
0.667980528, 4.175190568
0.668311083, 4.175135727
0.66870775, 4.174787309
0.669038306, 4.174732468
0.669434972, 4.174656512
0.669765528, 4.174590703
0.670162194, 4.174229124
0.67049275, 4.174172327
0.670889417, 4.173823909
0.671286083, 4.1737581
0.671616639, 4.173700433
0.672013306, 4.173338853
0.672343861, 4.173273044
0.672740528, 4.172895919
0.673203306, 4.172742365
0.673599972, 4.172328138
0.673930528, 4.172218456
0.674393306, 4.172125891
0.674723861, 4.171777469
0.675120528, 4.171701643
0.675451083, 4.171646799
0.675781639, 4.171309346
0.676178306, 4.171243532
0.676574972, 4.171169788
0.676905528, 4.17082137
0.677302194, 4.170742399
0.67763275, 4.17068339
0.678029417, 4.170334972
0.678359972, 4.170280131
0.678756639, 4.170214761
0.679153306, 4.169875744
0.679483861, 4.169828738
0.679880528, 4.16977233
0.680277194, 4.169432725
0.68060775, 4.169366916
0.680938306, 4.169018498
0.681334972, 4.168939528
0.681665528, 4.168782122
0.682062194, 4.168651043
0.68239275, 4.168286173
0.682789417, 4.168193444
0.683186083, 4.16783186
0.683516639, 4.167766046
0.683913222, 4.167692138
0.684243708, 4.167637305
0.684706486, 4.167277914
0.685103153, 4.166928434
0.685433708, 4.16686262
0.685830375, 4.166501036
0.686160931, 4.166435222
0.686557597, 4.166303881
0.686888153, 4.166194185
0.687284819, 4.165779941
0.687615306, 4.165689119
0.687945792, 4.16562332
0.688342458, 4.165261735
0.688739125, 4.165192654
0.689069681, 4.165145645
0.689466347, 4.165089233
0.689796903, 4.164759615
0.690193569, 4.164700838
0.690590236, 4.164352412
0.690920792, 4.164297564
0.691317458, 4.164231746
0.691648014, 4.163886194
0.692044597, 4.163807235
0.692441181, 4.163445667
0.692771736, 4.163343234
0.693168403, 4.163211607
0.693498958, 4.163101918
0.693895625, 4.162416958
0.694292292, 4.162337982
0.694622847, 4.162272168
0.695019514, 4.162197227
0.695350069, 4.161859777
0.695746736, 4.161793968
0.696143403, 4.161728159
0.696473958, 4.161673318
0.696870625, 4.1613249
0.697267292, 4.160976482
0.697597847, 4.160903244
0.697928403, 4.160771626
0.698325069, 4.160613684
0.698721736, 4.160481558
0.699052292, 4.160144105
0.699448958, 4.160078292
0.699779514, 4.159740838
0.700176181, 4.159666552
0.700572847, 4.159587576
0.700903403, 4.159239154
0.701300069, 4.159169717
0.70176275, 4.159092955
0.702159333, 4.158744551
0.702489889, 4.158401566
0.702886556, 4.158322595
0.703283222, 4.158243624
0.703613778, 4.157895206
0.704010444, 4.157816235
0.704407111, 4.157454655
0.704737667, 4.157396502
0.705134333, 4.157330693
0.705531, 4.157264884
0.705861556, 4.156927434
0.706258222, 4.156861625
0.706654889, 4.156795816
0.707117667, 4.15643643
0.707514333, 4.156280795
0.707646556, 4.155945539
0.707844889, 4.155866568
0.708241556, 4.155713739
0.708638139, 4.155365335
0.708968625, 4.155310506
0.709365292, 4.155244697
0.709761958, 4.155171184
0.710158625, 4.154809599
0.710489181, 4.154743786
0.710885847, 4.154673573
0.711216333, 4.154336132
0.71154675, 4.15428131
0.711943333, 4.153931022
0.712273889, 4.15382134
0.712670472, 4.153407141
0.713000958, 4.153297482
0.713397625, 4.153217391
0.713728181, 4.153217391
0.714124847, 4.152934783
0.714455403, 4.152894589
0.714852069, 4.152480354
0.715182625, 4.152370665
0.715579292, 4.152239039
0.715909847, 4.151890762
0.716240403, 4.151835917
0.716637069, 4.151770104
0.717033736, 4.151701672
0.717364292, 4.151353254
0.717760958, 4.151274283
0.718091514, 4.15120996
0.718488181, 4.150861542
0.718884847, 4.150795733
0.719215403, 4.150458284
0.719612069, 4.15038401
0.719942625, 4.150318196
0.720339292, 4.15023922
0.720735958, 4.14988716
0.721066514, 4.149832316
0.721463097, 4.149483908
0.721793583, 4.149423368
0.722124139, 4.149313686
0.722520806, 4.149182067
0.722851361, 4.148789777
0.723248028, 4.148717391
0.723710806, 4.148434783
0.724041361, 4.148434783
0.724371917, 4.14836495
0.7247685, 4.14823336
0.725165083, 4.147819161
0.725495639, 4.147712644
0.725892306, 4.147351064
0.726222861, 4.147285255
0.726619528, 4.147208135
0.726950083, 4.147153294
0.72734675, 4.146804876
0.727743417, 4.146739067
0.728073972, 4.146684226
0.728470639, 4.146335809
0.728801194, 4.146280968
0.729065639, 4.145954486
0.729197833, 4.145932109
0.729594417, 4.145853154
0.729924972, 4.145787345
0.730321639, 4.145419754
0.730652194, 4.145310073
0.731048861, 4.145178454
0.731379417, 4.144786164
0.731776083, 4.144679682
0.732106569, 4.144613882
0.732503069, 4.144534939
0.732899653, 4.144217391
0.733230208, 4.144217391
0.733626875, 4.143934783
0.733957431, 4.143934783
0.734354097, 4.143862058
0.734684653, 4.14351364
0.735081319, 4.143434594
0.735411875, 4.143042303
0.735808542, 4.142910685
0.736139097, 4.142801003
0.736535764, 4.142693388
0.736866319, 4.142355938
0.737262986, 4.142290129
0.737593542, 4.14195268
0.737924097, 4.141890447
0.738320764, 4.141811471
0.738651319, 4.141463049
0.739047986, 4.141350267
0.739378542, 4.141240578
0.739775208, 4.140826343
0.740171875, 4.140706054
0.740502431, 4.140651209
0.740832917, 4.140313768
0.7412295, 4.140247968
0.741560056, 4.140193124
0.741956722, 4.139844702
0.742287278, 4.139789857
0.742683944, 4.139724044
0.7430145, 4.139621014
0.743411167, 4.139206787
0.743741722, 4.139097105
0.744072278, 4.138717391
0.744402833, 4.138717391
0.7447995, 4.138717391
0.745130056, 4.138433543
0.745526722, 4.138301925
0.745857278, 4.137909634
0.746253944, 4.137778016
0.746650528, 4.137681906
0.746981014, 4.137627073
0.747311569, 4.13728962
0.747708236, 4.137223807
0.748038792, 4.137159276
0.748435458, 4.136797692
0.748766014, 4.136731879
0.749162681, 4.136381045
0.749493236, 4.136326205
0.749889819, 4.136260409
0.750220306, 4.13620558
0.750418639, 4.135890066
0.750550861, 4.13586813
0.750881417, 4.135813289
0.751211972, 4.135758448
0.751542528, 4.135420999
0.751873083, 4.135366158
0.75226975, 4.135300349
0.752600306, 4.134962899
0.752996972, 4.134859397
0.753327528, 4.134749715
0.753724194, 4.134618097
0.75405475, 4.134225806
0.754385306, 4.134156631
0.754781889, 4.134077677
0.755112375, 4.133729273
0.755442931, 4.133672452
0.755773486, 4.133335002
0.756170153, 4.133269193
0.756500708, 4.132931743
0.756897375, 4.132865934
0.757294042, 4.132800125
0.757624597, 4.132462675
0.758021264, 4.132389283
0.758351819, 4.132323474
0.758748486, 4.132244503
0.759079042, 4.131896083
0.759475708, 4.131817107
0.759806264, 4.131751293
0.760202931, 4.131344635
0.760533486, 4.131213009
0.760930153, 4.131055056
0.761260708, 4.130679109
0.761723486, 4.130586976
0.762120153, 4.130225396
0.762450708, 4.130169221
0.762847375, 4.130103412
0.763177931, 4.130048571
0.763574597, 4.129700153
0.763905153, 4.129645312
0.764301819, 4.129579503
0.764632375, 4.129524662
0.765029042, 4.129155671
0.765359528, 4.129073427
0.765756111, 4.128666859
0.766152778, 4.128489811
0.766483333, 4.12843497
0.76688, 4.128086552
0.767276667, 4.128020743
0.767607222, 4.127965902
0.768003889, 4.127617484
0.768334444, 4.127562643
0.768731111, 4.127496834
0.769127778, 4.127148416
0.769458333, 4.127093575
0.769855, 4.127027766
0.770251667, 4.126961954
0.770582222, 4.126624501
0.770978889, 4.126558688
0.771375556, 4.126492874
0.771706111, 4.126155418
0.772102778, 4.1260896
0.772367222, 4.125763113
0.772499417, 4.125741179
0.772829903, 4.125686342
0.773226569, 4.125620525
0.773557056, 4.12528308
0.773953639, 4.125217194
0.774284194, 4.125123175
0.774680861, 4.125010352
0.775077528, 4.12461492
0.775408083, 4.124520901
0.77580475, 4.124163774
0.776201417, 4.124097965
0.776598083, 4.124032156
0.776928639, 4.123694706
0.777325306, 4.123628897
0.777721972, 4.123563088
0.778052528, 4.123225638
0.778449194, 4.123118713
0.778845861, 4.122723289
0.779308639, 4.12259167
0.779639194, 4.122498634
0.77996975, 4.122161184
0.780366417, 4.122095375
0.780763083, 4.122029566
0.781093639, 4.121974725
