Capacity (mAh), Voltage (V)
0.337348846, 0.107937343
0.337400409, 0.107948039
0.337451972, 0.107958736
0.337503535, 0.107969432
0.337555098, 0.107980129
0.33760666, 0.107990825
0.337658223, 0.108001522
0.337709786, 0.108012218
0.337761349, 0.107997159
0.337812912, 0.107974339
0.337864475, 0.10795152
0.337916038, 0.1079287
0.3379676, 0.107905881
0.338019163, 0.107883061
0.338070726, 0.107860242
0.338122289, 0.107837422
0.338173852, 0.107825877
0.338225415, 0.107836574
0.338276977, 0.10784727
0.33832854, 0.107857966
0.338380103, 0.107868663
0.338431666, 0.107879359
0.338483229, 0.107890055
0.338534792, 0.107890373
0.338586354, 0.107867553
0.338637917, 0.107844734
0.33868948, 0.107821915
0.338741043, 0.107799095
0.338792606, 0.107776276
0.338844169, 0.107753456
0.338895731, 0.107730637
0.338947294, 0.107707817
0.338998857, 0.107727116
0.33905042, 0.10775229
0.339101983, 0.107777464
0.339153546, 0.107802637
0.339205109, 0.107827811
0.339256671, 0.107852985
0.339308234, 0.107878159
0.339359797, 0.107903332
0.33941136, 0.107929011
0.339462923, 0.107955316
0.339514486, 0.107981622
0.339566048, 0.108007927
0.339617611, 0.108034233
0.339669174, 0.108060539
0.339720737, 0.108086844
0.3397723, 0.108099114
0.339823863, 0.108091904
0.339875425, 0.108084693
0.339926988, 0.108077483
0.339978551, 0.108070273
0.340030114, 0.108063063
0.340081677, 0.108055852
0.34013324, 0.108048642
0.340184802, 0.108041432
0.340236365, 0.108021152
0.340287928, 0.108000696
0.340339491, 0.10798024
0.340391054, 0.107959784
0.340442617, 0.107939328
0.340494179, 0.107918872
0.340545742, 0.107898416
0.340597305, 0.107904909
0.340648868, 0.107912482
0.340700431, 0.107920056
0.340751994, 0.107927629
0.340803557, 0.107935203
0.340855119, 0.107942776
0.340906682, 0.107950349
0.340958245, 0.107957923
0.341009808, 0.107965496
0.341061371, 0.107973069
0.341112934, 0.107980643
0.341164496, 0.107988216
0.341216059, 0.10799579
0.341267622, 0.108003363
0.341319185, 0.108010936
0.341370748, 0.108000551
0.341422311, 0.107972502
0.341473873, 0.107944453
0.341525436, 0.107916403
0.341576999, 0.107888354
0.341628562, 0.107860305
0.341680125, 0.107832255
0.341731688, 0.107830156
0.34178325, 0.107856461
0.341834813, 0.107882767
0.341886376, 0.107909073
0.341937939, 0.107935378
0.341989502, 0.107961684
0.342041065, 0.10798799
0.342092628, 0.108014295
0.34214419, 0.108038778
0.342195753, 0.108024864
0.342247316, 0.108010951
0.342298879, 0.107997037
0.342350442, 0.107983124
0.342402005, 0.10796921
0.342453567, 0.107955297
0.34250513, 0.107942131
0.342556693, 0.107968437
0.342608256, 0.107994743
0.342659819, 0.108021048
0.342711382, 0.108047354
0.342762944, 0.10807366
0.342814507, 0.108099965
0.34286607, 0.108126271
0.342917633, 0.108152577
0.342969196, 0.108172156
0.343020759, 0.108186994
0.343072321, 0.108201865
0.343123884, 0.108216822
0.343175447, 0.10823178
0.34322701, 0.108246738
0.343278573, 0.108261696
0.343330136, 0.108276653
0.343381699, 0.108284759
0.343433261, 0.108255356
0.343484824, 0.108225953
0.343536387, 0.10819655
0.34358795, 0.108167147
0.343639513, 0.108137744
0.343691076, 0.108108341
0.343742638, 0.108084074
0.343794201, 0.108094891
0.343845764, 0.108105707
0.343897327, 0.108116523
0.34394889, 0.108127339
0.344000453, 0.108138155
0.344052015, 0.108148971
0.344103578, 0.108159787
0.344155141, 0.108170603
0.344206704, 0.108181419
0.344258267, 0.108192235
0.34430983, 0.108203051
0.344361392, 0.108213867
0.344412955, 0.108224683
0.344464518, 0.108235499
0.344516081, 0.108246315
0.344567644, 0.108257131
0.344619207, 0.108267947
0.344670769, 0.108278763
0.344722332, 0.108289579
0.344773895, 0.108300395
0.344825458, 0.108311211
0.344877021, 0.108322027
0.344928584, 0.108332843
0.344980147, 0.108334133
0.345031709, 0.10830473
0.345083272, 0.108275327
0.345134835, 0.108245924
0.345186398, 0.108216521
0.345237961, 0.108187118
0.345289524, 0.108157715
0.345341086, 0.108136763
0.345392649, 0.108147579
0.345444212, 0.108158395
0.345495775, 0.108169211
0.345547338, 0.108180027
0.345598901, 0.108190843
0.345650463, 0.108201659
0.345702026, 0.108212474
0.345753589, 0.10822329
0.345805152, 0.10820147
0.345856715, 0.108170339
0.345908278, 0.108139207
0.34595984, 0.108108076
0.346011403, 0.108076945
0.346062966, 0.108045814
0.346114529, 0.108014682
0.346166092, 0.108012722
0.346217655, 0.108020416
0.346269218, 0.10802811
0.34632078, 0.108035804
0.346372343, 0.108043498
0.346423906, 0.108051192
0.346475469, 0.108058887
0.346527032, 0.108066581
0.346578595, 0.108063575
0.346630157, 0.108037754
0.34668172, 0.108011932
0.346733283, 0.10798611
0.346784846, 0.107960289
0.346836409, 0.107934467
0.346887972, 0.107908645
0.346939534, 0.107882824
0.346991097, 0.107857002
0.34704266, 0.107871719
0.347094223, 0.107891591
0.347145786, 0.107911464
0.347197349, 0.107931336
0.347248911, 0.107951209
0.347300474, 0.107971081
0.347352037, 0.107990954
0.3474036, 0.108016465
0.347455163, 0.10804289
0.347506726, 0.108069315
0.347558289, 0.10809574
0.347609851, 0.108122166
0.347661414, 0.108148591
0.347712977, 0.108175016
0.34776454, 0.108173499
0.347816103, 0.108166408
0.347867666, 0.108159317
0.347919228, 0.108152227
0.347970791, 0.108145136
0.348022354, 0.108138045
0.348073917, 0.108130954
0.34812548, 0.108123864
0.348177043, 0.108129694
0.348228605, 0.108154775
0.348280168, 0.108179856
0.348331731, 0.108204937
0.348383294, 0.108230017
0.348434857, 0.108255098
0.34848642, 0.108280179
0.348537982, 0.10830526
0.348589545, 0.10833034
0.348641108, 0.108299569
0.348692671, 0.108267044
0.348744234, 0.108234519
0.348795797, 0.108201994
0.348847359, 0.108169469
0.348898922, 0.108136944
0.348950485, 0.108104419
0.349002048, 0.108109814
0.349053611, 0.108117508
0.349105174, 0.108125202
0.349156737, 0.108132897
0.349208299, 0.108140591
0.349259862, 0.108148285
0.349311425, 0.108155979
0.349362988, 0.108163673
0.349414551, 0.108150824
0.349466114, 0.1081183
0.349517676, 0.108085775
0.349569239, 0.10805325
0.349620802, 0.108020725
0.349672365, 0.1079882
0.349723928, 0.107955675
0.349775491, 0.107935331
0.349827053, 0.107927972
0.349878616, 0.107920612
0.349930179, 0.107913252
0.349981742, 0.107905893
0.350033305, 0.107898533
0.350084868, 0.107891174
0.35013643, 0.107883814
0.350187993, 0.10787821
0.350239556, 0.107904635
0.350291119, 0.107931061
0.350342682, 0.107957486
0.350394245, 0.107983911
0.350445808, 0.108010336
0.35049737, 0.108036762
0.350548933, 0.108063187
0.350600496, 0.108089612
0.350652059, 0.108116037
0.350703622, 0.108142463
0.350755185, 0.108168888
0.350806747, 0.108195313
0.35085831, 0.108221682
0.350909873, 0.108248034
0.350961436, 0.108274386
0.351012999, 0.108296862
0.351064562, 0.108316678
0.351116124, 0.108336494
0.351167687, 0.10835631
0.35121925, 0.108376126
0.351270813, 0.108395941
0.351322376, 0.108415757
0.351373939, 0.108411449
0.351425501, 0.108388676
0.351477064, 0.108365903
0.351528627, 0.108343131
0.35158019, 0.108320358
0.351631753, 0.108297585
0.351683316, 0.108274812
0.351734879, 0.108252039
0.351786441, 0.108233769
0.351838004, 0.108244512
0.351889567, 0.108255255
0.35194113, 0.108265998
0.351992693, 0.108276741
0.352044256, 0.108287484
0.352095818, 0.108298227
0.352147381, 0.10830897
0.352198944, 0.108319713
0.352250507, 0.108302211
0.35230207, 0.108272734
0.352353633, 0.108243258
0.352405195, 0.108213782
0.352456758, 0.108184306
0.352508321, 0.10815483
0.352559884, 0.108125353
0.352611447, 0.108123048
0.35266301, 0.10813379
0.352714572, 0.108144533
0.352766135, 0.108155276
0.352817698, 0.108166019
0.352869261, 0.108176762
0.352920824, 0.108187505
0.352972387, 0.108198247
0.353023949, 0.10820899
0.353075512, 0.108219733
0.353127075, 0.108230476
0.353178638, 0.108241219
0.353230201, 0.108251962
0.353281764, 0.108262705
0.353333327, 0.108273448
0.353384889, 0.108276925
0.353436452, 0.108254153
0.353488015, 0.10823138
0.353539578, 0.108208607
0.353591141, 0.108185834
0.353642704, 0.108163061
0.353694266, 0.108140288
0.353745829, 0.108117515
0.353797392, 0.108094742
0.353848955, 0.108098268
0.353900518, 0.108109011
0.353952081, 0.108119754
0.354003643, 0.108130497
0.354055206, 0.10814124
0.354106769, 0.108151983
0.354158332, 0.108162726
0.354209895, 0.108173469
0.354261458, 0.108160576
0.35431302, 0.108104287
0.354364583, 0.108047998
0.354416146, 0.107991709
0.354467709, 0.107958306
0.354519272, 0.108069597
0.354570835, 0.108180888
0.354622398, 0.10824849
0.35467396, 0.108225717
0.354725523, 0.108202944
0.354777086, 0.108180171
0.354828649, 0.108157398
0.354880212, 0.108134625
0.354931775, 0.108111852
0.354983337, 0.108089079
0.3550349, 0.108066306
0.355086463, 0.10807349
0.355138026, 0.108084233
0.355189589, 0.108094976
0.355241152, 0.108105719
0.355292714, 0.108116462
0.355344277, 0.108127205
0.35539584, 0.108137948
0.355447403, 0.108130081
0.355498966, 0.108119361
0.355550529, 0.108108642
0.355602091, 0.108097922
0.355653654, 0.108087203
0.355705217, 0.108076483
0.35575678, 0.108065763
0.355808343, 0.108055044
0.355859906, 0.108060451
0.355911469, 0.108086803
0.355963031, 0.108113155
0.356014594, 0.108139507
0.356066157, 0.108165859
0.35611772, 0.108192211
0.356169283, 0.108218564
0.356220846, 0.108231232
0.356272408, 0.108224068
0.356323971, 0.108216905
0.356375534, 0.108209741
0.356427097, 0.108202577
0.35647866, 0.108195413
0.356530223, 0.108188249
0.356581785, 0.108181085
0.356633348, 0.108173921
0.356684911, 0.108196503
0.356736474, 0.108219809
0.356788037, 0.108243116
0.3568396, 0.108266423
0.356891162, 0.108289729
0.356942725, 0.108313036
0.356994288, 0.108336342
0.357045851, 0.108344756
0.357097414, 0.108352377
0.357148977, 0.108359997
0.357200539, 0.108367618
0.357252102, 0.108375239
0.357303665, 0.10838286
0.357355228, 0.108390481
0.357406791, 0.108398102
0.357458354, 0.108405723
0.357509917, 0.108413344
0.357561479, 0.108420965
0.357613042, 0.108428587
0.357664605, 0.108436208
0.357716168, 0.108443829
0.357767731, 0.10845145
0.357819294, 0.108444611
0.357870856, 0.108422763
0.357922419, 0.108400915
0.357973982, 0.108379067
0.358025545, 0.108357218
0.358077108, 0.10833537
0.358128671, 0.108313522
0.358180233, 0.108291674
0.358231796, 0.10827265
0.358283359, 0.108299002
0.358334922, 0.108325354
0.358386485, 0.108351706
0.358438048, 0.108378059
0.35848961, 0.108404411
0.358541173, 0.108430763
0.358592736, 0.108456075
0.358644299, 0.108449018
0.358695862, 0.108441961
0.358747425, 0.108434903
0.358798988, 0.108427846
0.35885055, 0.108420788
0.358902113, 0.108413731
0.358953676, 0.108406673
0.359005239, 0.108399616
0.359056802, 0.108412661
0.359108365, 0.10843912
0.359159927, 0.108465578
0.35921149, 0.108492036
0.359263053, 0.108518495
0.359314616, 0.108544953
0.359366179, 0.108571412
0.359417742, 0.10859787
0.359469304, 0.108615764
0.359520867, 0.108591151
0.35957243, 0.108566539
0.359623993, 0.108541927
0.359675556, 0.108517314
0.359727119, 0.108492702
0.359778681, 0.10846809
0.359830244, 0.108448477
0.359881807, 0.108459326
0.35993337, 0.108470176
0.359984933, 0.108481025
0.360036496, 0.108491874
0.360088059, 0.108502723
0.360139621, 0.108513572
0.360191184, 0.108524421
0.360242747, 0.10853527
0.36029431, 0.108517608
0.360345873, 0.108488238
0.360397436, 0.108458868
0.360448998, 0.108429498
0.360500561, 0.108400128
0.360552124, 0.108370758
0.360603687, 0.108341388
0.36065525, 0.108316758
0.360706813, 0.108294335
0.360758375, 0.108271912
0.360809938, 0.108249489
0.360861501, 0.108227066
0.360913064, 0.108204643
0.360964627, 0.10818222
0.36101619, 0.108159797
0.361067752, 0.108146254
0.361119315, 0.108159333
0.361170878, 0.108172412
0.361222441, 0.108185491
0.361274004, 0.108198571
0.361325567, 0.10821165
0.361377129, 0.108224729
0.361428692, 0.108237808
0.361480255, 0.108250887
0.361531818, 0.108263966
0.361583381, 0.108277046
0.361634944, 0.108290125
0.361686507, 0.108303204
0.361738069, 0.108316283
0.361789632, 0.108329362
0.361841195, 0.108342441
0.361892758, 0.108355521
0.361944321, 0.1083686
0.361995884, 0.108381679
0.362047446, 0.108394758
0.362099009, 0.108407837
0.362150572, 0.108420916
0.362202135, 0.108433995
0.362253698, 0.108447074
0.362305261, 0.108445705
0.362356823, 0.108418565
0.362408386, 0.108391425
0.362459949, 0.108364285
0.362511512, 0.108337145
0.362563075, 0.108310005
0.362614638, 0.108282865
0.3626662, 0.108267458
0.362717763, 0.108275602
0.362769326, 0.108283747
0.362820889, 0.108291891
0.362872452, 0.108300036
0.362924015, 0.10830818
0.362975578, 0.108316325
0.36302714, 0.10832447
0.363078703, 0.108332614
0.363130266, 0.108310204
0.363181829, 0.108284415
0.363233392, 0.108258627
0.363284955, 0.108232838
0.363336517, 0.10820705
0.36338808, 0.108181261
0.363439643, 0.108155473
0.363491206, 0.108129684
0.363542769, 0.10811962
0.363594332, 0.108127406
0.363645894, 0.108135192
0.363697457, 0.108142977
0.36374902, 0.108150763
0.363800583, 0.108158548
0.363852146, 0.108166334
0.363903709, 0.108182366
0.363955271, 0.108208825
0.364006834, 0.108235283
0.364058397, 0.108261742
0.36410996, 0.1082882
0.364161523, 0.108314659
0.364213086, 0.108341117
0.364264649, 0.108367576
0.364316211, 0.108394034
0.364367774, 0.108420493
0.364419337, 0.108446951
0.3644709, 0.10847341
0.364522463, 0.108499868
0.364574026, 0.108526327
0.364625588, 0.108552785
0.364677151, 0.108579243
0.364728714, 0.108572761
0.364780277, 0.108565704
0.36483184, 0.108558646
0.364883403, 0.108551589
0.364934965, 0.108544531
0.364986528, 0.108537474
0.365038091, 0.108530416
0.365089654, 0.108523359
0.365141217, 0.108530231
0.36519278, 0.108548464
0.365244342, 0.108566698
0.365295905, 0.108584932
0.365347468, 0.108603165
0.365399031, 0.108621399
0.365450594, 0.108639632
0.365502157, 0.108634796
0.365553719, 0.108609007
0.365605282, 0.108583217
0.365656845, 0.108557427
0.365708408, 0.108531637
0.365759971, 0.108505848
0.365811534, 0.108480058
0.365863097, 0.108454268
0.365914659, 0.10843156
0.365966222, 0.108439287
0.366017785, 0.108447013
0.366069348, 0.108454739
0.366120911, 0.108462465
0.366172474, 0.108470192
0.366224036, 0.108477918
0.366275599, 0.108485644
0.366327162, 0.108493371
0.366378725, 0.108501911
0.366430288, 0.108510933
0.366481851, 0.108519955
0.366533413, 0.108528978
0.366584976, 0.108538
0.366636539, 0.108547022
0.366688102, 0.108556045
0.366739665, 0.108544764
0.366791228, 0.108521719
0.36684279, 0.108498674
0.366894353, 0.108475629
0.366945916, 0.108452585
0.366997479, 0.10842954
0.367049042, 0.108406495
0.367100605, 0.108383451
0.367152168, 0.108367146
0.36720373, 0.108377617
0.367255293, 0.108388088
0.367306856, 0.108398559
0.367358419, 0.10840903
0.367409982, 0.108419502
0.367461545, 0.108429973
0.367513107, 0.108440444
0.36756467, 0.108450915
0.367616233, 0.108461386
0.367667796, 0.108471858
0.367719359, 0.108482329
0.367770922, 0.1084928
0.367822484, 0.108503271
0.367874047, 0.108513743
0.36792561, 0.108524214
0.367977173, 0.108521125
0.368028736, 0.108513328
0.368080299, 0.108505532
0.368131861, 0.108497735
0.368183424, 0.108489938
0.368234987, 0.108482141
0.36828655, 0.108474344
0.368338113, 0.108466547
0.368389676, 0.108458863
0.368441239, 0.108451428
0.368492801, 0.108443994
0.368544364, 0.108436559
0.368595927, 0.108429125
0.36864749, 0.108421691
0.368699053, 0.108414256
0.368750616, 0.108406822
0.368802178, 0.108399387
0.368853741, 0.108421384
0.368905304, 0.108447466
0.368956867, 0.108473547
0.36900843, 0.108499629
0.369059993, 0.10852571
0.369111555, 0.108551791
0.369163118, 0.108577873
0.369214681, 0.108595873
0.369266244, 0.108612462
0.369317807, 0.108629052
0.36936937, 0.108645641
0.369420932, 0.10866223
0.369472495, 0.10867882
0.369524058, 0.108695409
0.369575621, 0.108711998
0.369627184, 0.108710659
0.369678747, 0.108684494
0.369730309, 0.108658328
0.369781872, 0.108632162
0.369833435, 0.108605997
0.369884998, 0.108579831
0.369936561, 0.108553666
0.369988124, 0.1085275
0.370039687, 0.108501335
0.370091249, 0.108508258
0.370142812, 0.108515608
0.370194375, 0.108522959
0.370245938, 0.108530309
0.370297501, 0.10853766
0.370349064, 0.10854501
0.370400626, 0.10855236
0.370452189, 0.108529278
0.370503752, 0.108504946
0.370555315, 0.108480614
0.370606878, 0.108456282
0.370658441, 0.10843195
0.370710003, 0.108407618
0.370761566, 0.108383286
0.370813129, 0.108358954
0.370864692, 0.108331761
0.370916255, 0.108302014
0.370967818, 0.108272267
0.37101938, 0.10824252
0.371070943, 0.108212774
0.371122506, 0.108183027
0.371174069, 0.10815328
0.371225632, 0.108143712
0.371277195, 0.108154184
0.371328758, 0.108164657
0.37138032, 0.108175129
0.371431883, 0.108185601
0.371483446, 0.108196073
0.371535009, 0.108206546
0.371586572, 0.108217018
0.371638135, 0.10822749
0.371689697, 0.108237962
0.37174126, 0.108248434
0.371792823, 0.108258906
0.371844386, 0.108269378
0.371895949, 0.10827985
0.371947512, 0.108290323
0.371999074, 0.108300795
0.372050637, 0.108311267
0.3721022, 0.108321739
0.372153763, 0.108332211
0.372205326, 0.108342684
0.372256889, 0.108353156
0.372308451, 0.108363628
0.372360014, 0.108374101
0.372411577, 0.108384573
0.37246314, 0.108395045
0.372514703, 0.108405517
0.372566266, 0.108415989
0.372617829, 0.108426462
0.372669391, 0.108436934
0.372720954, 0.108447406
0.372772517, 0.108457878
0.37282408, 0.108448773
0.372875643, 0.108425729
0.372927206, 0.108402686
0.372978768, 0.108379642
0.373030331, 0.108356598
0.373081894, 0.108333555
0.373133457, 0.108310511
0.37318502, 0.108287467
0.373236583, 0.108265564
0.373288145, 0.108250022
0.373339708, 0.108234479
0.373391271, 0.108218937
0.373442834, 0.108203395
0.373494397, 0.108187852
0.37354596, 0.10817231
0.373597522, 0.108156767
0.373649085, 0.108141225
0.373700648, 0.108155651
0.373752211, 0.108181733
0.373803774, 0.108207814
0.373855337, 0.108233895
0.373906899, 0.108259977
0.373958462, 0.108286058
0.374010025, 0.10831214
0.374061588, 0.108338221
0.374113151, 0.108364531
0.374164714, 0.108391428
0.374216277, 0.108418325
0.374267839, 0.108445222
0.374319402, 0.108472119
0.374370965, 0.108499016
0.374422528, 0.108525913
0.374474091, 0.10855281
0.374525654, 0.108579707
0.374577216, 0.108606604
0.374628779, 0.108633501
0.374680342, 0.108660398
0.374731905, 0.108687295
0.374783468, 0.108714192
0.374835031, 0.108741089
0.374886593, 0.108767986
0.374938156, 0.108711519
0.374989719, 0.108637869
0.375041282, 0.108566068
0.375092845, 0.108592965
0.375144408, 0.108619862
0.37519597, 0.108646759
0.375247533, 0.108673656
0.375299096, 0.108700553
0.375350659, 0.10872745
0.375402222, 0.108754347
0.375453785, 0.108781244
0.375505348, 0.108808141
0.37555691, 0.108835038
0.375608473, 0.108861935
0.375660036, 0.108888832
0.375711599, 0.108902793
0.375763162, 0.108894752
0.375814725, 0.108886712
0.375866287, 0.108878671
0.37591785, 0.108870631
0.375969413, 0.10886259
0.376020976, 0.10885455
0.376072539, 0.108846509
0.376124102, 0.108838469
0.376175664, 0.108848563
0.376227227, 0.10885985
0.37627879, 0.108871138
0.376330353, 0.108882426
0.376381916, 0.108893714
0.376433479, 0.108905002
0.376485041, 0.108916289
0.376536604, 0.108927577
0.376588167, 0.108938865
0.37663973, 0.108950153
0.376691293, 0.10896144
0.376742856, 0.108972728
0.376794419, 0.108984016
0.376845981, 0.108995304
0.376897544, 0.109006591
0.376949107, 0.109017879
0.37700067, 0.109026115
0.377052233, 0.108997176
0.377103796, 0.108968236
0.377155358, 0.108939296
0.377206921, 0.108910357
0.377258484, 0.108881417
0.377310047, 0.108852477
0.37736161, 0.108825643
0.377413173, 0.108838315
0.377464735, 0.108850986
0.377516298, 0.108863658
0.377567861, 0.10887633
0.377619424, 0.108889001
0.377670987, 0.108901673
0.37772255, 0.108914345
0.377774112, 0.108927017
0.377825675, 0.108919481
0.377877238, 0.108899483
0.377928801, 0.108879485
0.377980364, 0.108859487
0.378031927, 0.108839489
0.37808349, 0.10881949
0.378135052, 0.108799492
0.378186615, 0.108779494
0.378238178, 0.108765745
0.378289741, 0.108779262
0.378341304, 0.10879278
0.378392867, 0.108806297
0.378444429, 0.108819815
0.378495992, 0.108833333
0.378547555, 0.10884685
0.378599118, 0.108855015
0.378650681, 0.108835017
0.378702244, 0.108815018
0.378753806, 0.10879502
0.378805369, 0.108775022
0.378856932, 0.108755024
0.378908495, 0.108735026
0.378960058, 0.108715028
0.379011621, 0.108695029
0.379063183, 0.108697082
0.379114746, 0.108707388
0.379166309, 0.108717694
0.379217872, 0.108728001
0.379269435, 0.108738307
0.379320998, 0.108748613
0.37937256, 0.108758919
0.379424123, 0.108769225
0.379475686, 0.108767012
0.379527249, 0.108734958
0.379578812, 0.108702905
0.379630375, 0.108670852
0.379681938, 0.108638799
0.3797335, 0.108606745
0.379785063, 0.108574692
0.379836626, 0.108544441
0.379888189, 0.108519091
0.379939752, 0.108493741
0.379991315, 0.108468391
0.380042877, 0.108443041
0.38009444, 0.108417691
0.380146003, 0.108392341
0.380197566, 0.108366991
0.380249129, 0.108341641
0.380300692, 0.108355003
0.380352254, 0.108375918
0.380403817, 0.108396832
0.38045538, 0.108417746
0.380506943, 0.108438661
0.380558506, 0.108459575
0.380610069, 0.108480489
0.380661631, 0.108501404
0.380713194, 0.108524739
0.380764757, 0.108551636
0.38081632, 0.108578533
0.380867883, 0.10860543
0.380919446, 0.108632327
0.380971009, 0.108659224
0.381022571, 0.108686121
0.381074134, 0.108713019
0.381125697, 0.108739916
0.38117726, 0.108727695
0.381228823, 0.108714373
0.381280386, 0.108701051
0.381331948, 0.108687729
0.381383511, 0.108674407
0.381435074, 0.108661085
0.381486637, 0.108647763
0.3815382, 0.108669374
0.381589763, 0.108692985
0.381641325, 0.108716595
0.381692888, 0.108740205
0.381744451, 0.108763815
0.381796014, 0.108787425
0.381847577, 0.108811035
0.38189914, 0.108834422
0.381950702, 0.108851415
0.382002265, 0.108862417
0.382053828, 0.108873419
0.382105391, 0.108884421
0.382156954, 0.108895423
0.382208517, 0.108906425
0.38226008, 0.108917427
0.382311642, 0.108928429
0.382363205, 0.108936144
0.382414768, 0.108906927
0.382466331, 0.10887771
0.382517894, 0.108848493
0.382569457, 0.108819276
0.382621019, 0.108790059
0.382672582, 0.108760842
0.382724145, 0.108733837
0.382775708, 0.108744839
0.382827271, 0.108755841
0.382878834, 0.108766843
0.382930396, 0.108777845
0.382981959, 0.108788847
0.383033522, 0.108799849
0.383085085, 0.108810851
0.383136648, 0.108821853
0.383188211, 0.108831415
0.383239773, 0.108840106
0.383291336, 0.108848796
0.383342899, 0.108857486
0.383394462, 0.108866176
0.383446025, 0.108874866
0.383497588, 0.108883557
0.38354915, 0.108892247
0.383600713, 0.108893106
0.383652276, 0.108860767
0.383703839, 0.108828428
0.383755402, 0.108796089
0.383806965, 0.10876375
0.383858528, 0.108731411
0.38391009, 0.108699072
0.383961653, 0.108673335
0.384013216, 0.108681215
0.384064779, 0.108689095
0.384116342, 0.108696976
0.384167905, 0.108704856
0.384219467, 0.108712736
0.38427103, 0.108720616
0.384322593, 0.108728496
0.384374156, 0.108736377
0.384425719, 0.108755516
0.384477282, 0.108778776
0.384528844, 0.108802036
0.384580407, 0.108825296
0.38463197, 0.108848556
0.384683533, 0.108871816
0.384735096, 0.108895075
0.384786659, 0.108918335
0.384838221, 0.108932546
0.384889784, 0.108925642
0.384941347, 0.108918737
0.38499291, 0.108911832
0.385044473, 0.108904927
0.385096036, 0.108898023
0.385147599, 0.108891118
0.385199161, 0.108884213
0.385250724, 0.108877309
0.385302287, 0.108899493
0.38535385, 0.108926105
0.385405413, 0.108952716
0.385456976, 0.108979327
0.385508538, 0.109005939
0.385560101, 0.10903255
0.385611664, 0.109059161
0.385663227, 0.109052048
0.38571479, 0.109038568
0.385766353, 0.109025088
0.385817915, 0.109011608
0.385869478, 0.108998127
0.385921041, 0.108984647
0.385972604, 0.108971167
0.386024167, 0.108957687
0.38607573, 0.108939234
0.386127292, 0.108913598
0.386178855, 0.108887963
0.386230418, 0.108862327
0.386281981, 0.108836691
0.386333544, 0.108811055
0.386385107, 0.10878542
0.38643667, 0.108759784
0.386488232, 0.108734148
0.386539795, 0.108741259
0.386591358, 0.108749139
0.386642921, 0.10875702
0.386694484, 0.1087649
0.386746047, 0.10877278
0.386797609, 0.10878066
0.386849172, 0.10878854
0.386900735, 0.108796421
0.386952298, 0.108805182
0.387003861, 0.108814679
0.387055424, 0.108824176
0.387106986, 0.108833673
0.387158549, 0.10884317
0.387210112, 0.108852667
0.387261675, 0.108862164
0.387313238, 0.108872441
0.387364801, 0.108883443
0.387416363, 0.108894445
0.387467926, 0.108905447
0.387519489, 0.108916449
0.387571052, 0.108927451
0.387622615, 0.108938453
0.387674178, 0.108949455
0.38772574, 0.108960457
0.387777303, 0.10897146
0.387828866, 0.108959643
0.387880429, 0.108937129
0.387931992, 0.108914615
0.387983555, 0.108892101
0.388035118, 0.108869587
0.38808668, 0.108847073
0.388138243, 0.108824559
0.388189806, 0.108802045
0.388241369, 0.108789013
0.388292932, 0.108804619
0.388344495, 0.108820224
0.388396057, 0.108835829
0.38844762, 0.108851434
0.388499183, 0.108867039
0.388550746, 0.108882644
0.388602309, 0.108898249
0.388653872, 0.108913854
0.388705434, 0.108905602
0.388756997, 0.108891994
0.38880856, 0.108878386
0.388860123, 0.108864778
0.388911686, 0.10885117
0.388963249, 0.108837563
0.389014811, 0.108823955
0.389066374, 0.108842118
0.389117937, 0.108868729
0.3891695, 0.108895341
0.389221063, 0.108921952
0.389272626, 0.108948563
0.389324189, 0.108975174
0.389375751, 0.109001786
0.389427314, 0.109028397
0.389478877, 0.109052911
0.38953044, 0.109073662
0.389582003, 0.109094414
0.389633566, 0.109115548
0.389685128, 0.109137668
0.389736691, 0.109159788
0.389788254, 0.109181908
0.389839817, 0.109204029
0.38989138, 0.109226149
0.389942943, 0.109202009
0.389994505, 0.10917416
0.390046068, 0.109146312
0.390097631, 0.109118464
0.390149194, 0.109090615
0.390200757, 0.109062767
0.39025232, 0.109034919
0.390303882, 0.10904323
0.390355445, 0.109055601
0.390407008, 0.109067972
0.390458571, 0.109080343
0.390510134, 0.109092713
0.390561697, 0.109105084
0.39061326, 0.109117455
0.390664822, 0.109129826
0.390716385, 0.109129231
0.390767948, 0.109113838
0.390819511, 0.109098445
0.390871074, 0.109083052
0.390922637, 0.109067659
0.390974199, 0.109052266
0.391025762, 0.109036873
0.391077325, 0.10902148
0.391128888, 0.109006087
0.391180451, 0.108990694
0.391232014, 0.109002607
0.391283576, 0.109030588
0.391335139, 0.109058568
0.391386702, 0.109086548
0.391438265, 0.109114528
0.391489828, 0.109142508
0.391541391, 0.109170488
0.391592953, 0.109198468
0.391644516, 0.109226448
0.391696079, 0.109254428
0.391747642, 0.109282408
0.391799205, 0.109310388
0.391850768, 0.109338368
0.39190233, 0.109366348
0.391953893, 0.109394328
0.392005456, 0.109422308
0.392057019, 0.109450289
0.392108582, 0.109445293
0.392160145, 0.109430193
0.392211708, 0.109415092
0.39226327, 0.109399992
0.392314833, 0.109384891
0.392366396, 0.10936979
0.392417959, 0.10935469
0.392469522, 0.109359882
0.392521085, 0.109372251
0.392572647, 0.109384621
0.39262421, 0.109396991
0.392675773, 0.109409361
0.392727336, 0.109421731
