
capacity	voltage
2772.5148	3.7218
2774.6280	3.7217
2776.7412	3.7212
2778.7411	3.7211
2780.8542	3.7209
2783.0807	3.7206
2785.0804	3.7205
2787.1936	3.7203
2789.4203	3.7200
2791.5335	3.7198
2793.5329	3.7197
2795.6460	3.7194
2797.7591	3.7192
2799.9863	3.7188
2802.0995	3.7185
2803.9842	3.7185
2806.2116	3.7182
2808.3247	3.7179
2810.4378	3.7177
2812.6655	3.7174
2814.5493	3.7173
2816.6623	3.7169
2818.8902	3.7166
2821.0033	3.7165
2823.2315	3.7163
2825.1144	3.7160
2827.3427	3.7159
2829.5711	3.7154
2831.6843	3.7151
2833.6820	3.7150
2835.7951	3.7145
2838.0239	3.7144
2840.1371	3.7142
2842.1344	3.7139
2844.3635	3.7137
2846.4767	3.7133
2848.4738	3.7131
2850.7031	3.7128
2852.7000	3.7125
2854.8131	3.7124
2856.9262	3.7121
2859.0393	3.7118
2861.2690	3.7116
2863.3822	3.7113
2865.4954	3.7110
2867.4918	3.7108
2869.7218	3.7105
2871.6010	3.7105
2873.8311	3.7099
2876.0614	3.7096
2877.9401	3.7095
2880.1704	3.7093
2882.4010	3.7089
2884.2791	3.7087
2886.5098	3.7084
2888.7406	3.7081
2890.7360	3.7078
2892.8491	3.7076
2894.9622	3.7072
2897.0753	3.7070
2899.1884	3.7069
2901.3016	3.7066
2903.4147	3.7063
2905.5278	3.7061
2907.6409	3.7058
2909.7540	3.7055
2911.8671	3.7053
2914.0990	3.7050
2916.2122	3.7049
2918.3254	3.7043
2920.3196	3.7041
2922.4327	3.7038
2924.4266	3.7035
2926.6589	3.7032
2928.7720	3.7029
2930.7657	3.7026
2932.9982	3.7023
2934.9917	3.7021
2937.1048	3.7018
2939.2178	3.7017
2941.4507	3.7012
2943.5638	3.7009
2945.6769	3.7008
2947.9101	3.7005
2950.0233	3.7002
2951.8959	3.7000
2954.0090	3.6997
2956.2424	3.6994
2958.4761	3.6991
2960.4687	3.6988
2962.5818	3.6985
2964.5741	3.6982
2966.9289	3.6977
2969.0421	3.6974
2970.9132	3.6973
2973.1473	3.6970
2975.2604	3.6968
2977.4949	3.6965
2979.3653	3.6962
2981.5998	3.6959
2983.7129	3.6957
2985.8260	3.6954
2987.9391	3.6951
2990.0522	3.6948
2992.0434	3.6947
2994.2784	3.6944
2996.3916	3.6939
2998.5047	3.6938
3000.6178	3.6934
3002.6085	3.6931
3004.9665	3.6925
3006.9571	3.6924
3008.9476	3.6921
3011.1833	3.6918
3013.1737	3.6916
3015.5324	3.6912
3017.5227	3.6910
3019.6358	3.6907
3021.8720	3.6904
3023.8620	3.6901
3025.8518	3.6898
3028.0882	3.6895
3030.3248	3.6890
3032.1909	3.6889
3034.4276	3.6886
3036.6644	3.6881
3038.5300	3.6880
3040.7669	3.6875
3043.0040	3.6870
3045.1172	3.6867
3047.1062	3.6866
3049.2193	3.6863
3051.2081	3.6860
3053.4456	3.6855
3055.4342	3.6854
3057.5472	3.6847
3059.7849	3.6844
3062.0228	3.6841
3063.8863	3.6840
3066.1242	3.6835
3068.1123	3.6832
3070.3504	3.6828
3072.3384	3.6826
3074.7020	3.6822
3076.8152	3.6818
3078.8029	3.6812
3080.7905	3.6811
3082.9035	3.6806
3085.0165	3.6803
3087.1295	3.6800
3089.3684	3.6796
3091.3556	3.6793
3093.5947	3.6789
3095.8339	3.6785
3097.6947	3.6782
3100.0603	3.6777
3102.0471	3.6774
3104.2867	3.6770
3106.3999	3.6767
3108.3864	3.6764
3110.3728	3.6761
3112.7395	3.6754
3114.7258	3.6750
3116.7119	3.6747
3118.9520	3.6742
3121.1923	3.6738
3123.3055	3.6733
3125.1640	3.6730
3127.2770	3.6727
3129.5176	3.6722
3131.7583	3.6718
3133.8715	3.6715
3135.8569	3.6712
3137.9700	3.6707
3140.0831	3.6703
3142.1962	3.6696
3144.1812	3.6693
3146.2942	3.6690
3148.5356	3.6686
3150.5203	3.6681
3152.7618	3.6677
3154.8749	3.6672
3156.9880	3.6669
3158.9724	3.6664
3161.0854	3.6661
3163.3273	3.6655
3165.4404	3.6651
3167.4245	3.6648
3169.6667	3.6641
3171.7798	3.6637
3173.8929	3.6634
3175.8766	3.6629
3177.9896	3.6625
3180.2322	3.6620
3182.3453	3.6616
3184.3287	3.6611
3186.4417	3.6606
3188.5547	3.6603
3190.9278	3.6597
3192.7808	3.6594
3194.8938	3.6590
3197.0068	3.6585
3199.1199	3.6580
3201.3633	3.6574
3203.3459	3.6570
3205.5896	3.6565
3207.5720	3.6561
3209.6850	3.6556
3211.7980	3.6551
3214.0420	3.6547
3216.1551	3.6542
3218.1371	3.6538
3220.2501	3.6532
3222.4944	3.6527
3224.4762	3.6522
3226.5892	3.6516
3228.7022	3.6512
3230.9469	3.6507
3232.9283	3.6503
3235.1731	3.6497
3237.2862	3.6490
3239.5313	3.6486
3241.3804	3.6481
3243.7577	3.6477
3245.6064	3.6472
3247.8518	3.6468
3249.8325	3.6461
3251.9455	3.6457
3254.0585	3.6451
3256.1715	3.6445
3258.4173	3.6440
3260.3976	3.6435
3262.6436	3.6429
3264.6236	3.6425
3266.8698	3.6419
3268.9829	3.6413
3271.0960	3.6408
3273.0757	3.6403
3275.3222	3.6399
3277.3018	3.6393
3279.5484	3.6387
3281.5278	3.6384
3283.6409	3.6379
3285.8878	3.6371
3288.1349	3.6367
3290.2481	3.6361
3292.2271	3.6356
3294.3402	3.6352
3296.4533	3.6345
3298.5664	3.6342
3300.5451	3.6339
3302.6581	3.6333
3305.0405	3.6329
3307.1537	3.6324
3308.9972	3.6323
3311.1102	3.6318
3313.2232	3.6313
3315.3362	3.6310
3317.4493	3.6306
3319.5623	3.6300
3321.6753	3.6297
3323.9238	3.6292
3326.0369	3.6289
3328.1500	3.6284
3330.2631	3.6281
3332.3762	3.6278
3334.3535	3.6275
3336.6024	3.6271
3338.8516	3.6268
3340.6925	3.6265
3342.8056	3.6262
3345.0549	3.6257
3347.3044	3.6254
3349.2811	3.6251
3351.5308	3.6248
3353.3707	3.6246
3355.6204	3.6242
3357.7336	3.6237
3359.9836	3.6234
3362.0968	3.6231
3364.0729	3.6228
3366.0488	3.6226
3368.2991	3.6222
3370.5496	3.6219
3372.6628	3.6214
3374.6384	3.6213
3376.6140	3.6210
3378.8647	3.6207
3380.9778	3.6202
3383.0909	3.6199
3385.0661	3.6197
3387.1791	3.6194
3389.4302	3.6191
3391.5433	3.6187
3393.5182	3.6184
3395.6312	3.6181
3397.7442	3.6178
3399.8572	3.6173
3402.1089	3.6168
3404.2220	3.6167
3406.1963	3.6165
3408.4482	3.6161
3410.4224	3.6158
3412.6744	3.6153
3414.7876	3.6150
3416.7614	3.6147
3419.0138	3.6143
3421.1269	3.6139
3423.1005	3.6138
3425.3531	3.6133
3427.4662	3.6129
3429.5793	3.6124
3431.5526	3.6123
3433.8056	3.6118
3435.9187	3.6115
3437.8917	3.6112
3440.1449	3.6107
3442.3983	3.6103
3444.3711	3.6101
3446.3438	3.6098
3448.5973	3.6094
3450.7104	3.6091
3452.8236	3.6086
3454.9367	3.6083
3456.9089	3.6080
3459.1629	3.6075
3461.1350	3.6071
3463.3891	3.6066
3465.5022	3.6063
3467.7566	3.6057
3469.7284	3.6054
3471.8416	3.6049
3473.8131	3.6046
3475.9261	3.6042
3478.1809	3.6037
3480.2940	3.6033
3482.2652	3.6030
3484.5202	3.6025
3486.6333	3.6020
3488.6043	3.6016
3490.8596	3.6010
3492.8303	3.6007
3495.0858	3.6001
3497.0564	3.5996
3499.3120	3.5991
3501.4251	3.5985
3503.3955	3.5982
3505.5085	3.5978
3507.7644	3.5972
3509.7345	3.5967
3511.8476	3.5959
3514.1038	3.5955
3516.2169	3.5949
3518.3300	3.5943
3520.4431	3.5937
3522.5562	3.5930
3524.6693	3.5924
3526.9262	3.5917
3528.8956	3.5912
3530.8648	3.5906
3532.9778	3.5898
3535.2349	3.5891
3537.3480	3.5883
3539.3169	3.5875
3541.5742	3.5868
3543.6873	3.5860
3545.8004	3.5853
3548.0581	3.5842
3549.8820	3.5833
3551.9950	3.5824
3554.3977	3.5813
3556.2211	3.5804
3558.3341	3.5795
3560.4471	3.5781
3562.7053	3.5769
3564.6732	3.5756
3566.9316	3.5743
3568.8992	3.5729
3571.0123	3.5714
3573.2709	3.5698
3575.3840	3.5683
3577.4971	3.5665
3579.4644	3.5650
3581.5774	3.5631
3583.8364	3.5610
3585.9496	3.5592
3588.0627	3.5572
3590.1758	3.5549
3592.2889	3.5526
3594.4020	3.5503
3596.5151	3.5480
3598.6282	3.5456
3600.5946	3.5430
3602.7076	3.5404
3604.8207	3.5378
3607.0807	3.5351
3609.0467	3.5323
3611.3069	3.5296
3613.2728	3.5267
3615.3858	3.5238
3617.6462	3.5206
3619.4643	3.5177
3621.7249	3.5145
3623.9856	3.5113
3626.0987	3.5079
3628.0639	3.5047
3630.1770	3.5015
3632.2900	3.4981
3634.5511	3.4946
3636.5160	3.4910
3638.7773	3.4873
3640.7421	3.4838
3643.0036	3.4801
3644.9681	3.4766
3647.0812	3.4726
3649.1942	3.4688
3651.4560	3.4647
3653.5691	3.4607
3655.5333	3.4568
3657.7953	3.4527
3659.9084	3.4484
3662.0216	3.4441
3663.9854	3.4395
3666.0984	3.4351
3668.3609	3.4305
3670.4740	3.4261
3672.5871	3.4214
3674.7002	3.4165
3676.6635	3.4116
3678.9264	3.4066
3681.1896	3.4014
3683.0026	3.3964
3685.1156	3.3912
3687.3789	3.3857
3689.3417	3.3802
3691.4547	3.3745
3693.7182	3.3687
3695.6807	3.3628
3697.7938	3.3568
3699.9068	3.3506
3702.1707	3.3442
3704.2838	3.3376
3706.3969	3.3310
3708.3589	3.3245
3710.4719	3.3173
3712.7362	3.3100
3714.8493	3.3027
3716.9624	3.2952
3718.9240	3.2873
3721.1887	3.2790
3723.3018	3.2705
3725.4149	3.2619
3727.3761	3.2529
3729.4891	3.2438
3731.7542	3.2338
3733.5630	3.2239
3735.6760	3.2132
3737.9412	3.2023
3740.2067	3.1908
3742.1673	3.1789
3744.2803	3.1662
3746.3933	3.1528
3748.3536	3.1385
3750.4665	3.1231
3752.8853	3.1060
3754.8454	3.0869
3756.9585	3.0652
3759.0715	3.0396
3761.3378	3.0094
3763.2975	2.9735
3765.2571	2.9300
3767.5236	2.8754
3769.7902	2.8124
3771.7725	2.7500
