
capacity	voltage
635.8140	4.2313
637.9263	4.2306
640.0387	4.2300
642.1510	4.2293
644.2379	4.2286
646.3757	4.2278
648.4625	4.2274
650.6004	4.2266
652.7127	4.2261
654.8251	4.2254
656.9374	4.2248
659.0237	4.2242
661.1621	4.2234
663.2482	4.2228
665.3605	4.2222
667.4991	4.2214
669.6114	4.2208
671.7238	4.2202
673.8095	4.2196
675.9484	4.2188
678.0608	4.2182
680.1731	4.2174
682.2855	4.2168
684.3978	4.2162
686.4831	4.2156
688.5953	4.2150
690.7348	4.2142
692.8472	4.2136
694.9321	4.2130
697.0718	4.2124
699.1842	4.2116
701.2965	4.2109
703.4089	4.2103
705.5212	4.2097
707.6335	4.2090
709.7459	4.2083
711.8582	4.2078
713.9705	4.2071
716.0829	4.2065
718.1952	4.2057
720.3076	4.2049
722.4199	4.2043
724.5322	4.2037
726.6446	4.2031
728.7569	4.2023
730.8693	4.2019
732.9816	4.2011
735.1239	4.2004
737.2363	4.1997
739.3186	4.1991
741.4310	4.1984
743.5433	4.1978
745.6556	4.1970
747.7680	4.1964
749.8803	4.1958
751.9926	4.1952
754.1050	4.1942
756.2173	4.1936
758.3297	4.1930
760.4420	4.1923
762.5543	4.1917
764.6667	4.1910
766.7790	4.1903
768.8914	4.1897
771.0037	4.1892
773.1160	4.1883
775.2284	4.1877
777.3407	4.1869
779.4531	4.1863
781.5654	4.1857
783.6777	4.1849
785.7901	4.1843
787.9024	4.1837
790.0470	4.1830
792.1271	4.1822
794.2394	4.1816
796.3518	4.1808
798.4641	4.1802
800.5764	4.1796
802.6888	4.1790
804.8011	4.1782
806.9135	4.1775
809.0258	4.1769
811.1381	4.1761
813.2505	4.1755
815.3628	4.1749
817.5085	4.1743
819.5875	4.1735
821.6998	4.1729
823.8122	4.1721
825.9582	4.1714
828.0368	4.1707
830.1492	4.1701
832.2955	4.1694
834.3739	4.1688
836.5203	4.1680
838.6327	4.1674
840.7452	4.1668
842.8576	4.1659
844.9356	4.1653
847.0824	4.1646
849.1602	4.1640
851.2726	4.1633
853.3849	4.1627
855.4973	4.1619
857.6096	4.1613
859.7219	4.1605
861.8343	4.1598
863.9466	4.1592
866.0589	4.1585
868.1713	4.1578
870.2836	4.1572
872.3960	4.1564
874.5083	4.1558
876.6206	4.1552
878.7330	4.1544
880.8453	4.1537
882.9577	4.1530
885.0700	4.1523
887.1823	4.1517
889.2947	4.1509
891.4070	4.1503
893.5194	4.1497
895.6317	4.1491
897.7440	4.1483
899.8564	4.1476
902.0055	4.1469
904.0810	4.1463
906.1934	4.1456
908.3057	4.1450
910.4181	4.1443
912.5304	4.1437
914.6800	4.1428
916.7551	4.1422
918.8674	4.1415
920.9798	4.1408
923.0921	4.1402
925.2044	4.1395
927.3168	4.1389
929.4291	4.1382
931.5415	4.1376
933.6538	4.1367
935.7661	4.1361
937.8785	4.1353
940.0291	4.1347
942.1031	4.1340
944.2155	4.1334
946.3278	4.1328
948.4402	4.1320
950.5525	4.1312
952.6648	4.1306
954.7395	4.1299
956.8895	4.1292
958.9640	4.1286
961.0763	4.1279
963.2265	4.1273
965.3389	4.1266
967.4512	4.1257
969.5636	4.1251
971.6759	4.1245
973.7882	4.1237
975.9006	4.1231
978.0129	4.1224
980.1252	4.1218
982.2376	4.1212
984.3499	4.1205
986.4623	4.1196
988.5746	4.1190
990.6869	4.1184
992.7601	4.1176
994.8724	4.1170
997.0240	4.1163
999.1363	4.1157
1001.2486	4.1151
1003.3610	4.1141
1005.4733	4.1135
1007.5857	4.1129
1009.6980	4.1123
1011.8103	4.1115
1013.9227	4.1109
1016.0350	4.1103
1018.1473	4.1097
1020.2194	4.1089
1022.3720	4.1082
1024.4439	4.1076
1026.5562	4.1068
1028.7090	4.1062
1030.7807	4.1056
1032.8930	4.1050
1035.0461	4.1042
1037.1584	4.1036
1039.2707	4.1027
1041.3831	4.1021
1043.4954	4.1015
1045.6078	4.1007
1047.7201	4.1001
1049.8324	4.0995
1051.9448	4.0987
1054.0571	4.0981
1056.1694	4.0975
1058.2818	4.0967
1060.3941	4.0961
1062.5065	4.0954
1064.5768	4.0948
1066.7311	4.0940
1068.8435	4.0934
1070.9558	4.0928
1073.0682	4.0920
1075.1805	4.0912
1077.2928	4.0906
1079.4052	4.0900
1081.5175	4.0893
1083.6299	4.0887
1085.7422	4.0880
1087.8116	4.0874
1089.9669	4.0867
1092.0361	4.0861
1094.1915	4.0853
1096.3039	4.0845
1098.4162	4.0839
1100.5286	4.0833
1102.6409	4.0826
1104.7532	4.0819
1106.8656	4.0813
1108.9779	4.0806
1111.0903	4.0798
1113.2026	4.0792
1115.3149	4.0784
1117.4273	4.0778
1119.4954	4.0772
1121.6520	4.0764
1123.7643	4.0758
1125.8322	4.0752
1127.9445	4.0746
1130.1013	4.0737
1132.2136	4.0731
1134.3260	4.0725
1136.4383	4.0719
1138.5507	4.0711
1140.6180	4.0705
1142.7753	4.0699
1144.8425	4.0691
1147.0000	4.0684
1149.1124	4.0677
1151.2247	4.0670
1153.3370	4.0664
1155.4494	4.0658
1157.5617	4.0650
1159.6741	4.0644
1161.7864	4.0638
1163.8987	4.0630
1166.0111	4.0624
1168.1234	4.0616
1170.2357	4.0609
1172.3481	4.0603
1174.4604	4.0597
1176.5728	4.0591
1178.6851	4.0584
1180.7974	4.0578
1182.8631	4.0569
1185.0221	4.0563
1187.1345	4.0557
1189.2468	4.0551
1191.3591	4.0545
1193.4244	4.0539
1195.5366	4.0531
1197.6962	4.0525
1199.8085	4.0517
1201.8734	4.0510
1204.0332	4.0504
1206.1455	4.0496
1208.2578	4.0490
1210.3224	4.0484
1212.4825	4.0478
1214.5949	4.0471
1216.7072	4.0464
1218.8195	4.0458
1220.9319	4.0450
1223.0442	4.0444
1225.1082	4.0438
1227.2689	4.0430
1229.3812	4.0424
1231.4936	4.0418
1233.6059	4.0412
1235.6695	4.0406
1237.7818	4.0397
1239.8940	4.0391
1242.0063	4.0385
1244.1185	4.0377
1246.2308	4.0371
1248.3430	4.0365
1250.4553	4.0359
1252.6170	4.0351
1254.7293	4.0345
1256.7921	4.0337
1258.9540	4.0331
1261.0663	4.0325
1263.1787	4.0317
1265.2910	4.0311
1267.3533	4.0305
1269.5157	4.0299
1271.6280	4.0293
1273.6901	4.0285
1275.8527	4.0278
1277.9146	4.0272
1280.0269	4.0266
1282.1897	4.0259
1284.3020	4.0252
1286.3636	4.0246
1288.4759	4.0240
1290.5881	4.0233
1292.7004	4.0227
1294.8637	4.0218
1296.9761	4.0212
1299.0372	4.0206
1301.2008	4.0200
1303.3131	4.0194
1305.4254	4.0186
1307.5378	4.0180
1309.5984	4.0174
1311.7625	4.0166
1313.8748	4.0160
1315.9871	4.0153
1318.0475	4.0146
1320.1597	4.0139
1322.2720	4.0133
1324.4365	4.0127
1326.4965	4.0121
1328.6087	4.0114
1330.7210	4.0107
1332.8858	4.0101
1334.9455	4.0093
1337.1105	4.0087
1339.1700	4.0081
1341.2823	4.0075
1343.3945	4.0067
1345.5599	4.0061
1347.6722	4.0055
1349.7846	4.0047
1351.8969	4.0041
1353.9558	4.0034
1356.0681	4.0027
1358.1803	4.0021
1360.2926	4.0014
1362.4048	4.0008
1364.5171	4.0002
1366.6293	3.9994
1368.7416	3.9988
1370.8539	3.9980
1372.9661	3.9974
1375.0784	3.9968
1377.1906	3.9960
1379.3029	3.9954
1381.4151	3.9948
1383.5274	3.9942
1385.6396	3.9933
1387.8067	3.9927
1389.8642	3.9921
1391.9764	3.9915
1394.0887	3.9908
1396.2009	3.9901
1398.3683	3.9895
1400.4254	3.9889
1402.5930	3.9882
1404.6499	3.9873
1406.8177	3.9867
1408.9300	3.9861
1410.9867	3.9855
1413.1547	3.9847
1415.2112	3.9841
1417.3235	3.9834
1419.4357	3.9828
1421.5480	3.9820
1423.6602	3.9814
1425.7725	3.9806
1427.8848	3.9800
1429.9970	3.9794
1432.1093	3.9788
1434.2215	3.9780
1436.3338	3.9774
1438.4460	3.9768
1440.5583	3.9760
1442.6705	3.9753
1444.7828	3.9747
1446.8951	3.9741
1449.0073	3.9734
1451.1768	3.9728
1453.2892	3.9721
1455.4015	3.9715
1457.5138	3.9707
1459.6262	3.9699
1461.6808	3.9693
1463.7931	3.9687
1465.9632	3.9681
1468.0176	3.9673
1470.1299	3.9667
1472.3002	3.9661
1474.3544	3.9655
1476.4666	3.9646
1478.5789	3.9640
1480.6911	3.9634
1482.8034	3.9628
1484.9157	3.9620
1487.0866	3.9614
1489.1989	3.9606
1491.2524	3.9600
1493.4236	3.9593
1495.5359	3.9586
1497.5892	3.9579
1499.7014	3.9574
1501.8730	3.9567
1503.9260	3.9561
1506.0976	3.9553
1508.2100	3.9547
1510.2627	3.9541
1512.3750	3.9533
1514.5470	3.9525
1516.5995	3.9519
1518.7117	3.9513
1520.8840	3.9507
1522.9963	3.9499
1525.1087	3.9493
1527.2210	3.9487
1529.3334	3.9481
1531.4457	3.9472
1533.5580	3.9466
1535.6704	3.9460
1537.7827	3.9452
1539.8343	3.9446
1541.9466	3.9440
1544.0588	3.9434
1546.1711	3.9428
1548.3444	3.9419
1550.4567	3.9413
1552.5078	3.9406
1554.6201	3.9399
1556.7323	3.9393
1558.8446	3.9387
1560.9569	3.9380
1563.1308	3.9374
1565.1814	3.9367
1567.2936	3.9359
1569.4059	3.9353
1571.5801	3.9347
1573.6304	3.9341
1575.7426	3.9335
1577.9172	3.9327
1580.0295	3.9321
1582.0794	3.9315
1584.1917	3.9309
1586.3039	3.9300
1588.4788	3.9294
1590.5284	3.9287
1592.6407	3.9283
1594.8159	3.9275
1596.8652	3.9269
1598.9775	3.9263
1601.1529	3.9257
1603.2652	3.9251
1605.3142	3.9243
1607.4899	3.9237
1609.5387	3.9231
1611.6510	3.9225
1613.8269	3.9217
1615.8755	3.9211
1617.9878	3.9207
1620.1639	3.9199
1622.2123	3.9193
1624.3886	3.9185
1626.4368	3.9179
1628.5490	3.9173
1630.7256	3.9167
1632.7735	3.9161
1634.8858	3.9155
1637.0626	3.9149
1639.1750	3.9142
1641.2226	3.9138
1643.3348	3.9130
1645.4471	3.9124
1647.6243	3.9118
1649.6716	3.9112
1651.7838	3.9106
1653.8961	3.9101
1656.0084	3.9095
1658.1206	3.9088
1660.2329	3.9083
1662.3451	3.9075
1664.4574	3.9069
1666.5696	3.9065
1668.6819	3.9059
1670.7941	3.9052
1672.9064	3.9048
1675.0847	3.9042
1677.1309	3.9036
1679.2432	3.9030
1681.4218	3.9023
1683.5341	3.9016
1685.5799	3.9011
1687.6922	3.9005
1689.8044	3.8999
1691.9167	3.8993
1694.0290	3.8988
1696.1412	3.8982
1698.2535	3.8978
1700.4328	3.8972
1702.4780	3.8965
1704.5902	3.8959
1706.7025	3.8955
1708.8147	3.8949
1710.9270	3.8944
1713.0393	3.8938
1715.1515	3.8933
1717.2638	3.8927
1719.3760	3.8921
1721.4883	3.8917
1723.6005	3.8912
1725.7128	3.8906
1727.8250	3.8900
1729.9373	3.8894
1732.0496	3.8889
1734.1618	3.8883
1736.2741	3.8878
1738.3863	3.8874
1740.4986	3.8868
1742.6108	3.8863
1744.7231	3.8859
1746.8353	3.8854
1748.9476	3.8846
1751.0599	3.8842
1753.1721	3.8837
1755.2844	3.8833
1757.3966	3.8827
1759.5089	3.8822
1761.6211	3.8816
1763.7334	3.8813
1765.8456	3.8807
1767.9579	3.8802
1770.0702	3.8798
1772.1824	3.8793
1774.2947	3.8785
1776.4069	3.8781
1778.5192	3.8776
1780.6314	3.8772
1782.7437	3.8767
1784.9264	3.8762
1786.9682	3.8756
1789.0805	3.8753
1791.1927	3.8747
1793.3050	3.8743
1795.4881	3.8738
1797.5295	3.8733
1799.6417	3.8727
1801.7540	3.8723
1803.8662	3.8718
1805.9785	3.8714
1808.0908	3.8708
1810.2030	3.8703
1812.3153	3.8698
1814.4275	3.8694
1816.5398	3.8689
1818.7238	3.8685
1820.7643	3.8682
1822.8765	3.8677
1824.9888	3.8671
1827.1011	3.8666
1829.2133	3.8662
1831.3256	3.8657
1833.4378	3.8653
1835.5501	3.8648
1837.6623	3.8643
1839.7746	3.8639
1841.8868	3.8634
1843.9991	3.8631
1846.1114	3.8625
1848.2236	3.8621
1850.4089	3.8616
1852.4481	3.8611
1854.5604	3.8607
1856.6726	3.8602
1858.7849	3.8598
1860.8971	3.8595
1863.0094	3.8590
1865.1952	3.8585
1867.3076	3.8581
1869.3462	3.8578
1871.5323	3.8573
1873.5707	3.8569
1875.6829	3.8564
1877.8693	3.8558
1879.9816	3.8555
1882.0197	3.8550
1884.2063	3.8546
1886.2442	3.8541
1888.3565	3.8538
1890.4687	3.8534
1892.5810	3.8529
1894.7680	3.8524
1896.8055	3.8521
1898.9177	3.8517
1901.0300	3.8514
1903.1423	3.8509
1905.2545	3.8505
1907.4420	3.8499
1909.5544	3.8495
1911.5913	3.8491
1913.7035	3.8486
1915.8914	3.8482
1918.0037	3.8479
1920.1161	3.8474
1922.2284	3.8470
1924.3407	3.8466
1926.4531	3.8462
1928.5654	3.8457
1930.6016	3.8454
1932.7901	3.8450
1934.9024	3.8447
1937.0148	3.8441
1939.1271	3.8436
1941.2394	3.8433
1943.3518	3.8428
1945.4641	3.8424
1947.5765	3.8421
1949.6888	3.8416
1951.8011	3.8413
1953.9135	3.8408
1956.0258	3.8405
1958.1382	3.8401
1960.2505	3.8398
1962.3628	3.8393
1964.3977	3.8387
1966.5875	3.8384
1968.6222	3.8379
1970.8122	3.8376
1972.9245	3.8372
1975.0369	3.8369
1977.1492	3.8364
1979.2615	3.8361
1981.3739	3.8357
1983.4862	3.8354
1985.5986	3.8349
1987.7109	3.8346
1989.8232	3.8341
1991.8570	3.8337
1993.9692	3.8334
1996.1603	3.8329
1998.2726	3.8325
2000.3849	3.8322
2002.4973	3.8317
2004.6096	3.8314
2006.7219	3.8309
2008.8343	3.8306
2010.9466	3.8302
2013.0590	3.8299
2015.1713	3.8294
2017.2836	3.8291
2019.3960	3.8288
2021.5083	3.8283
2023.6207	3.8280
2025.7330	3.8276
2027.8453	3.8271
2029.9577	3.8267
2032.0700	3.8264
2034.1824	3.8260
2036.2947	3.8256
2038.4070	3.8251
2040.5194	3.8248
2042.6317	3.8245
2044.7440	3.8241
2046.8564	3.8238
2048.9687	3.8233
2051.0001	3.8230
2053.1934	3.8227
2055.3057	3.8222
2057.4181	3.8219
2059.5304	3.8215
2061.6428	3.8210
2063.7551	3.8207
2065.8674	3.8202
2067.9798	3.8199
2070.0921	3.8195
2072.2045	3.8192
2074.3168	3.8189
2076.4291	3.8186
2078.5415	3.8181
2080.6538	3.8178
2082.7661	3.8175
2084.8785	3.8170
2086.9908	3.8167
2089.1032	3.8164
2091.2155	3.8160
2093.3278	3.8155
2095.4402	3.8151
2097.5525	3.8148
2099.6649	3.8143
2101.7772	3.8140
2103.8065	3.8137
2106.0019	3.8134
2108.1142	3.8129
2110.1433	3.8126
2112.3389	3.8123
2114.4512	3.8120
2116.5636	3.8116
2118.6759	3.8112
2120.7882	3.8109
2122.9006	3.8106
2125.0129	3.8102
2127.1253	3.8097
2129.2376	3.8094
2131.3499	3.8090
2133.4623	3.8087
2135.5746	3.8083
2137.6870	3.8080
2139.7993	3.8076
2141.9116	3.8073
2144.0240	3.8070
2146.1363	3.8067
2148.1639	3.8062
2150.3610	3.8059
2152.4733	3.8056
2154.5007	3.8051
2156.6980	3.8048
2158.8103	3.8045
2160.9227	3.8041
2163.0350	3.8036
2165.1474	3.8033
2167.2597	3.8030
2169.3720	3.8027
2171.4844	3.8022
2173.5967	3.8019
2175.7091	3.8016
2177.8214	3.8013
2179.9337	3.8010
2182.0461	3.8006
2184.0722	3.8003
2186.2708	3.8000
2188.3831	3.7996
2190.4954	3.7993
2192.6078	3.7990
2194.7201	3.7987
2196.8324	3.7981
2198.9448	3.7978
2201.0571	3.7975
2203.1695	3.7972
2205.2818	3.7967
2207.3941	3.7964
2209.5065	3.7961
2211.6188	3.7958
2213.7312	3.7955
2215.8435	3.7952
2217.8683	3.7948
2220.0682	3.7945
2222.1805	3.7942
2224.2929	3.7939
2226.4052	3.7935
2228.5175	3.7932
2230.6299	3.7928
2232.7422	3.7925
2234.8545	3.7920
2236.9669	3.7917
2239.0792	3.7914
2241.1916	3.7911
2243.3039	3.7908
2245.4162	3.7905
2247.5286	3.7902
2249.6409	3.7899
2251.7533	3.7896
2253.8656	3.7893
2255.9779	3.7890
2258.0903	3.7887
2260.2026	3.7882
2262.3150	3.7879
2264.4273	3.7876
2266.5396	3.7873
2268.6520	3.7868
2270.7643	3.7865
2272.8766	3.7862
2274.9890	3.7859
2277.1013	3.7856
2279.3066	3.7852
2281.3260	3.7850
2283.4383	3.7845
2285.5507	3.7844
2287.6630	3.7839
2289.7754	3.7836
2291.8877	3.7833
2294.0000	3.7830
2296.1124	3.7829
2298.2247	3.7824
2300.3371	3.7821
2302.4494	3.7818
2304.5617	3.7815
2306.6741	3.7810
2308.7864	3.7806
2310.8987	3.7804
2313.0111	3.7801
2315.1234	3.7798
2317.2358	3.7795
2319.3481	3.7792
2321.4604	3.7787
2323.5728	3.7784
2325.6851	3.7783
2327.7975	3.7778
2329.9098	3.7775
2332.0221	3.7772
2334.1345	3.7769
2336.1546	3.7768
2338.3592	3.7763
2340.4715	3.7760
2342.5838	3.7755
2344.6962	3.7754
2346.8085	3.7751
2348.9208	3.7748
2351.0332	3.7745
2353.1455	3.7742
2355.2579	3.7739
2357.3702	3.7736
2359.4825	3.7731
2361.5949	3.7729
2363.7072	3.7725
2365.8196	3.7723
2367.9319	3.7720
2370.0442	3.7717
2372.1566	3.7714
2374.2689	3.7711
2376.3813	3.7708
2378.4936	3.7705
2380.6059	3.7702
2382.7183	3.7697
2384.8306	3.7694
2386.8488	3.7693
2389.0553	3.7688
2391.1676	3.7687
2393.2800	3.7684
2395.3923	3.7681
2397.4101	3.7678
2399.6170	3.7675
2401.7293	3.7671
2403.8417	3.7668
2405.9540	3.7665
2408.0663	3.7662
2410.1787	3.7659
2412.1958	3.7658
2414.4034	3.7655
2416.5157	3.7652
2418.6280	3.7649
2420.7404	3.7646
2422.8527	3.7644
2424.8694	3.7639
2427.0774	3.7635
2429.1897	3.7632
2431.3021	3.7630
2433.4144	3.7627
2435.5267	3.7624
2437.6391	3.7621
2439.7514	3.7618
2441.8638	3.7615
2443.9761	3.7613
2446.0884	3.7610
2448.2008	3.7607
2450.3131	3.7604
2452.4255	3.7601
2454.5378	3.7600
2456.6501	3.7595
2458.7625	3.7594
2460.8748	3.7591
2462.9871	3.7588
2465.2000	3.7583
2467.2118	3.7581
2469.3242	3.7578
2471.4365	3.7575
2473.5488	3.7572
2475.6612	3.7571
2477.7735	3.7568
2479.9870	3.7565
2481.9982	3.7562
2484.1105	3.7559
2486.2229	3.7557
2488.3352	3.7552
2490.4476	3.7551
2492.5599	3.7548
2494.6722	3.7545
2496.7846	3.7542
2498.8969	3.7540
2501.0092	3.7537
2503.1216	3.7534
2505.2339	3.7531
2507.3463	3.7528
2509.4586	3.7523
2511.5709	3.7522
2513.6833	3.7519
2515.7956	3.7516
2517.9080	3.7513
2520.0203	3.7511
2522.1326	3.7508
2524.2450	3.7505
2526.3573	3.7504
2528.4697	3.7501
2530.5820	3.7498
2532.6943	3.7494
2534.8067	3.7493
2536.9190	3.7490
2539.0313	3.7487
2541.2473	3.7485
2543.2560	3.7482
2545.3684	3.7479
2547.4807	3.7478
2549.6970	3.7475
2551.7054	3.7472
2553.8177	3.7467
2555.9301	3.7465
2558.0424	3.7461
2560.1547	3.7459
2562.2671	3.7458
2564.3794	3.7455
2566.4918	3.7452
2568.6041	3.7449
2570.7164	3.7447
2572.8288	3.7444
2574.9411	3.7441
2577.0534	3.7440
2579.1658	3.7436
2581.2781	3.7433
2583.3905	3.7430
2585.5028	3.7429
2587.6151	3.7426
2589.7275	3.7423
2591.8398	3.7420
2593.9522	3.7418
2596.0645	3.7415
2598.1768	3.7414
2600.2892	3.7409
2602.2988	3.7406
2604.5139	3.7404
2606.6262	3.7401
2608.7385	3.7398
2610.8509	3.7397
2612.9632	3.7394
2615.0755	3.7392
2617.1879	3.7389
2619.3002	3.7386
2621.4126	3.7385
2623.5249	3.7382
2625.6372	3.7378
2627.6459	3.7375
2629.8619	3.7372
2631.9743	3.7371
2634.0866	3.7369
2636.1989	3.7366
2638.3113	3.7363
2640.4236	3.7362
2642.5360	3.7359
2644.6483	3.7357
2646.7606	3.7353
2648.8730	3.7351
2650.9853	3.7348
2653.0976	3.7346
2655.2100	3.7343
2657.3223	3.7340
2659.4347	3.7337
2661.5470	3.7336
2663.6593	3.7333
2665.6665	3.7331
2667.8840	3.7328
2669.9964	3.7325
2672.1087	3.7324
2674.2210	3.7321
2676.3334	3.7319
2678.3400	3.7316
2680.4523	3.7314
2682.6704	3.7311
2684.7827	3.7308
2686.8951	3.7307
2688.9013	3.7305
2691.1197	3.7302
2693.1258	3.7301
2695.2381	3.7296
2697.4568	3.7293
2699.5691	3.7290
2701.6814	3.7288
2703.7938	3.7285
2705.9061	3.7284
2708.0185	3.7281
2710.1308	3.7279
2712.2431	3.7276
2714.3555	3.7275
2716.4678	3.7272
2718.5802	3.7270
2720.6925	3.7267
2722.8048	3.7264
2724.9172	3.7263
2727.0295	3.7261
2729.1418	3.7256
2731.2542	3.7255
2733.3665	3.7253
2735.4789	3.7250
2737.5912	3.7249
2739.7035	3.7246
2741.8159	3.7244
2743.9282	3.7241
2746.0406	3.7237
2748.1529	3.7235
2750.2652	3.7232
2752.3776	3.7230
2754.4899	3.7227
2756.6023	3.7226
2758.7146	3.7223
2760.8269	3.7220
2762.9393	3.7218
2765.0516	3.7215
2767.1639	3.7212
2769.2763	3.7211
2771.3886	3.7209
2773.5010	3.7206
2775.6133	3.7203
