
Cap(mAh)	Voltage
0.393993819	0.129443478
0.394421403	0.129443478
0.394787903	0.129443478
0.395154403	0.129330435
0.395459819	0.129330435
0.395826319	0.129443478
0.396131736	0.129443478
0.396498236	0.129443478
0.396803653	0.129443478
0.397170153	0.129443478
0.397536653	0.129443478
0.397964236	0.129443478
0.398269653	0.129443478
0.398575069	0.129443478
0.398880486	0.129443478
0.399246986	0.129443478
0.399613486	0.129443478
0.399918903	0.129443478
0.400285403	0.129443478
0.400590819	0.129443478
0.400957319	0.129443478
0.401323819	0.129443478
0.401629236	0.129443478
0.401995736	0.129443478
0.402362236	0.129443478
0.402667653	0.129443478
0.403034153	0.129443478
0.403339569	0.129443478
0.403706069	0.129443478
0.404011486	0.129443478
0.404377986	0.129443478
0.404744486	0.129493981
0.405049903	0.12960371
0.405416403	0.129735384
0.405721819	0.129845113
0.406088319	0.129878261
0.406454819	0.129878261
0.406821319	0.129878261
0.407126736	0.129878261
0.407493236	0.129878261
0.407798653	0.129878261
0.408165236	0.129878261
0.408531819	0.129878261
0.408837236	0.129878261
0.409203736	0.129878261
0.409570236	0.129878261
0.409875653	0.129878261
0.410242236	0.129878261
0.410608819	0.129822299
0.410914236	0.12971257
0.411219653	0.129602842
0.411647236	0.129449222
0.412074819	0.129443478
0.412380236	0.129443478
0.412746736	0.129443478
0.413052153	0.129507665
0.413418653	0.129639321
0.413785153	0.129770977
0.414151653	0.129878261
0.414518153	0.129878261
0.414884653	0.129878261
0.415190069	0.129878261
0.415556569	0.129878261
0.415861986	0.129878261
0.416228486	0.129878261
0.416594986	0.129878261
0.416961486	0.129878261
0.417266903	0.129878261
0.417633403	0.129878261
0.417999903	0.129878261
0.418366403	0.129878261
0.418732986	0.129878261
0.419038472	0.129878261
0.419404972	0.129878261
0.419771472	0.129878261
0.420137972	0.129878261
0.420443389	0.129878261
0.420809889	0.129878261
0.421176389	0.129878261
0.421481806	0.129878261
0.421848306	0.129878261
0.422214806	0.129878261
0.422642389	0.129991304
0.422947806	0.129878261
0.423253222	0.129878261
0.423619722	0.129878261
0.423986222	0.129878261
0.424291639	0.129878261
0.424658139	0.129991304
0.425024639	0.129878261
0.425391139	0.129991304
0.425696556	0.129878261
0.426063056	0.129991304
0.426429556	0.129991304
0.426734972	0.129878261
0.427101556	0.129991304
0.427468139	0.129991304
0.427773556	0.129991304
0.428140056	0.129991304
0.428506556	0.129991304
0.428873056	0.129991304
0.429178472	0.129991304
0.429544972	0.129991304
0.429911472	0.129991304
0.430216889	0.129991304
0.430583389	0.129991304
0.430949889	0.129991304
0.431255306	0.129991304
0.431621806	0.129991304
0.431988306	0.129991304
0.432354806	0.129991304
0.432721306	0.129991304
0.433026722	0.129991304
0.433393222	0.129991304
0.433759722	0.129991304
0.434065139	0.129991304
0.434431639	0.129991304
0.434737056	0.129991304
0.435103556	0.129991304
0.435470056	0.129991304
0.435836556	0.129991304
0.436141972	0.129991304
0.436508472	0.129991304
0.436874972	0.129991304
0.437241472	0.129991304
0.437607972	0.129991304
0.437913389	0.129991304
0.438279889	0.129991304
0.438646389	0.129991304
0.439012889	0.129991304
0.439318306	0.129991304
0.439684806	0.129991304
0.440051306	0.129991304
0.440356722	0.129991304
0.440723222	0.129991304
0.441028639	0.129991304
0.441395139	0.129991304
0.441761639	0.129991304
0.442128139	0.129991304
0.442433556	0.129991304
0.442800056	0.129991304
0.443105472	0.129991304
0.443471972	0.129991304
0.443838472	0.129991304
0.444204972	0.129991304
0.444510389	0.129991304
0.444876889	0.130104348
0.445243389	0.129991304
0.445609889	0.129991304
0.445915306	0.129991304
0.446281806	0.129991304
0.446648306	0.129991304
0.447014806	0.129991304
0.447381306	0.129991304
0.447686722	0.129991304
0.448053222	0.129991304
0.448358639	0.130104348
0.448786222	0.130104348
0.449152722	0.129991304
0.449519222	0.129961958
0.449885722	0.130043402
0.450191139	0.130017391
0.450557639	0.130017391
0.450924139	0.130017391
0.451290639	0.130017391
0.451596056	0.130017391
0.452023639	0.130017391
0.452390139	0.129904348
0.452756722	0.130017391
0.453123306	0.130017391
0.453428722	0.130017391
0.453795222	0.130017391
0.454161806	0.130017391
0.454528389	0.130017391
0.454894889	0.130017391
0.455200306	0.129904348
0.455566806	0.130017391
0.455933306	0.130017391
0.456238722	0.130017391
0.456605222	0.130017391
0.456971722	0.130017391
0.457338222	0.130017391
0.457704722	0.130017391
0.458071222	0.130017391
0.458376639	0.130017391
0.458743139	0.130042053
0.459109639	0.130073655
0.459415056	0.13009999
0.459720472	0.130104348
0.460086972	0.130104348
0.460453472	0.130104348
0.460758958	0.130104348
0.461125625	0.130104348
0.461492208	0.130104348
0.461858708	0.130104348
0.462225208	0.130104348
0.462530625	0.130104348
0.462897125	0.130104348
0.463263625	0.130104348
0.463630125	0.130104348
0.463996625	0.130104348
0.464302042	0.130104348
0.464668542	0.130104348
0.465035042	0.130104348
0.465401542	0.130104348
0.465706958	0.130104348
0.466073458	0.130104348
0.466439958	0.130104348
0.466806458	0.130104348
0.467172958	0.130104348
0.467539458	0.130104348
0.467844875	0.130217391
0.468211375	0.130104348
0.468577875	0.130104348
0.468944375	0.130104348
0.469310875	0.130104348
0.469677375	0.130104348
0.470043875	0.130217391
0.470410375	0.130104348
0.470715792	0.130104348
0.471082292	0.130217391
0.471448792	0.130104348
0.471815292	0.130104348
0.472181875	0.130104348
0.472548458	0.130104348
0.472914958	0.130217391
0.473220375	0.130217391
0.473525792	0.130104348
0.473892292	0.130217391
0.474258792	0.130104348
0.474625292	0.130217391
0.474930778	0.130227171
0.475297361	0.130253511
0.475663861	0.130279846
0.476030361	0.130304348
0.476396861	0.130304348
0.476763361	0.130304348
0.477068778	0.130304348
0.477435278	0.130304348
0.477801778	0.130304348
0.478107194	0.130304348
0.478473694	0.130304348
0.478840194	0.130304348
0.479267778	0.130304348
0.479634278	0.130304348
0.480000778	0.130304348
0.480367278	0.130304348
0.480733778	0.130304348
0.481100278	0.130304348
0.481466861	0.130304348
0.481772347	0.130304348
0.482138847	0.130304348
0.482505347	0.130304348
0.482871847	0.130304348
0.483238347	0.130304348
0.483604847	0.130304348
0.483910264	0.130304348
0.484276764	0.130304348
0.484643264	0.130304348
0.485009764	0.130304348
0.485376264	0.130304348
0.485742764	0.130304348
0.486109264	0.130304348
0.486414681	0.130304348
0.486781181	0.130304348
0.487147681	0.130304348
0.487453097	0.130304348
0.487819597	0.130327196
0.488186097	0.130353529
0.488613681	0.130384251
0.488980181	0.130391304
0.489285597	0.130391304
0.489652097	0.130391304
0.490018597	0.130504348
0.490324014	0.130391304
0.490690514	0.130391304
0.491057014	0.130391304
0.491423514	0.130391304
0.491790014	0.130391304
0.492156514	0.130391304
0.492461931	0.130391304
0.492828431	0.130391304
0.493194931	0.130391304
0.493561431	0.130391304
0.493927931	0.130391304
0.494233347	0.130504348
0.494599847	0.130504348
0.494966347	0.130391304
0.495271764	0.130504348
0.495638264	0.130504348
0.496004764	0.130504348
0.496371264	0.130504348
0.496676681	0.130504348
0.496982097	0.130504348
0.497348597	0.130504348
0.497654014	0.130504348
0.498020514	0.130504348
0.498387014	0.130504348
0.498753514	0.130504348
0.499058931	0.130504348
0.499425431	0.130504348
0.499791931	0.130504348
0.500097347	0.130504348
0.500463847	0.130504348
0.500830347	0.130504348
0.501135764	0.130504348
0.501502264	0.130504348
0.501868764	0.130504348
0.502174181	0.130515149
0.502540681	0.130541482
0.502907181	0.130567815
0.503273681	0.130591304
0.503579097	0.130591304
0.503945597	0.130591304
0.504251014	0.130591304
0.504617514	0.130591304
0.504984014	0.130591304
0.505350514	0.130591304
0.505655931	0.130591304
0.506022431	0.130591304
0.506327847	0.130591304
0.506694347	0.130591304
0.507060847	0.130591304
0.507366264	0.130591304
0.507732764	0.130591304
0.508099264	0.130591304
0.508404681	0.130591304
0.508771181	0.130591304
0.509137681	0.130591304
0.509443097	0.130591304
0.509809597	0.130591304
0.510115014	0.130591304
0.510420431	0.130600431
0.510725847	0.130622375
0.511092347	0.130648709
0.511458847	0.130788085
0.511764264	0.130655791
0.512130764	0.130624191
0.512436181	0.130597858
0.512741597	0.130607788
0.513108097	0.130634123
0.513413514	0.130769112
0.513718931	0.130791058
0.514085431	0.130678261
0.514451931	0.130678261
0.514757347	0.130678261
0.515123847	0.130678261
0.515490347	0.130791304
0.515795764	0.130678261
0.516162264	0.130791304
0.516528764	0.130791304
0.516834181	0.130791304
0.517200681	0.130791304
0.517567181	0.130791304
0.517933681	0.130791304
0.518239097	0.130791304
0.518605597	0.130791304
0.518972097	0.130791304
0.519277514	0.130791304
0.519582931	0.130791304
0.519949431	0.130791304
0.520377014	0.130791304
0.520804597	0.130791304
0.521171097	0.130791304
0.521476514	0.130791304
0.521843014	0.130791304
0.522209514	0.130791304
0.522514931	0.130791304
0.522881431	0.130791304
0.523309014	0.130791304
0.523675514	0.130810836
0.524103097	0.13084156
0.524469597	0.130867895
0.524775014	0.130878261
0.525202597	0.130878261
0.525569097	0.130991304
0.525935597	0.130878261
0.526302097	0.130878261
0.526607514	0.130878261
0.526974014	0.130878261
0.527279431	0.130878261
0.527645931	0.130878261
0.527951347	0.130878261
0.528317847	0.130878261
0.528684347	0.130878261
0.529050847	0.130878261
0.529356264	0.130878261
0.529722764	0.130878261
0.530150347	0.130991304
0.530516847	0.130991304
0.530883347	0.130991304
0.531188764	0.130991304
0.531555264	0.130991304
0.531921764	0.130991304
0.532227181	0.130991304
0.532593681	0.130878261
0.532960181	0.130991304
0.533265597	0.130991304
0.533571014	0.131011732
0.5338765	0.131033683
0.534243083	0.131060024
0.534609583	0.131070163
0.534976083	0.131043828
0.535342583	0.131017494
0.535648	0.130995548
0.5360145	0.131013396
0.536381	0.131039731
0.5367475	0.131066065
0.537114	0.131078261
0.5374805	0.131078261
0.537847	0.131078261
0.538152417	0.131078261
0.538518917	0.131078261
0.538885417	0.131078261
0.539190833	0.131078261
0.539557333	0.131078261
0.539923833	0.131078261
0.54022925	0.131078261
0.54059575	0.131078261
0.540901167	0.131078261
0.541267667	0.131078261
0.541634167	0.131078261
0.542000667	0.131078261
0.542367167	0.131078261
0.542672583	0.131078261
0.543039083	0.131191304
0.543405583	0.131191304
0.543772083	0.131191304
0.5440775	0.131078261
0.544444	0.131078261
0.5448105	0.131191304
0.545177	0.131191304
0.5455435	0.131191304
0.545848917	0.131196217
0.546215417	0.131227819
0.546520833	0.131254153
0.546887333	0.131278261
0.54719275	0.131278261
0.547498236	0.131278261
0.547864819	0.131278261
0.548231319	0.131278261
0.548597819	0.131278261
0.548964319	0.131278261
0.549269736	0.131165217
0.549636236	0.131278261
0.550002736	0.131278261
0.550369236	0.131278261
0.550674653	0.131278261
0.551041153	0.131278261
0.551407653	0.131278261
0.551713069	0.131278261
0.552079569	0.131278261
0.552446069	0.131278261
0.552812569	0.131278261
0.553179069	0.131278261
0.553484486	0.131278261
0.553850986	0.131278261
0.554217486	0.131278261
0.554522903	0.131278261
0.554889403	0.131278261
0.555255903	0.131278261
0.555561389	0.131278261
0.555927972	0.131278261
0.556233389	0.131278261
0.556599889	0.131278261
0.557027472	0.131278261
0.557332889	0.131391304
0.557699389	0.131278767
0.558065889	0.1313051
0.558371306	0.131327044
0.558737806	0.131353377
0.559104306	0.131478261
0.559409722	0.131365217
0.559776222	0.131478261
0.560142722	0.131478261
0.560448139	0.131365217
0.560814639	0.131478261
0.561181139	0.131478261
0.561486556	0.131478261
0.561853056	0.131478261
0.562219556	0.131478261
0.562586056	0.131478261
0.562891472	0.131478261
0.563257972	0.131478261
0.563624472	0.131478261
0.563990972	0.131478261
0.564296458	0.131478261
0.564663042	0.131500873
0.565029542	0.131527208
0.565334958	0.131549154
0.565701458	0.131565217
0.566067958	0.131565217
0.566373375	0.131565217
0.566739875	0.131565217
0.567106375	0.131565217
0.567472875	0.131565217
0.567778361	0.131565217
0.568144944	0.131565217
0.568511444	0.131565217
0.568816861	0.131565217
0.569305528	0.131565217
0.569610944	0.131565217
0.569977444	0.131565217
0.570343944	0.131565217
0.570649361	0.131565217
0.571015861	0.131565217
0.571382361	0.131565217
0.571687778	0.131565217
0.571993194	0.131565217
0.572359694	0.131565217
0.572726194	0.131678261
0.573153778	0.131678261
0.573459194	0.131565217
0.573764611	0.131678261
0.574131111	0.131678261
0.574436528	0.131678261
0.574864208	0.131680622
0.575169694	0.131706961
0.575597278	0.131743828
0.575902694	0.131765217
0.576208111	0.131765217
0.576574611	0.131765217
0.576880028	0.131765217
0.577246528	0.131765217
0.577551944	0.131765217
0.577918444	0.131765217
0.578284944	0.131765217
0.578651444	0.131765217
0.578956861	0.131765217
0.579323361	0.131765217
0.579689861	0.131765217
0.579995278	0.131765217
0.580361778	0.131765217
0.580728278	0.131765217
0.581033694	0.131765217
0.581400194	0.131765217
0.581766694	0.131765217
0.582072111	0.131765217
0.582438611	0.131765217
0.582805111	0.131765217
0.583110528	0.131765217
0.583477028	0.131765217
0.583843528	0.131765217
0.584148944	0.13177972
0.584515444	0.131802291
0.584881944	0.131824862
0.585187361	0.131843672
0.585553861	0.131852174
0.585859278	0.131852174
0.586225778	0.131852174
0.586592278	0.131965217
0.586897764	0.131965217
0.587264347	0.131852174
0.587630847	0.131965217
0.587997347	0.131965217
0.588302764	0.131965217
0.588669264	0.131965217
0.589035764	0.131965217
0.589341181	0.131965217
0.589707681	0.131965217
0.590074181	0.131965217
0.590379597	0.131965217
0.590746097	0.131965217
0.591112597	0.131965217
0.591479097	0.131965217
0.591784514	0.131965217
0.592151014	0.131965217
0.592517514	0.131989252
0.592822931	0.132011198
0.593189431	0.132037533
0.593555931	0.13204048
0.593861347	0.132018535
0.594227847	0.1319922
0.594594347	0.131965865
0.594960847	0.131965217
0.595266264	0.131965217
0.595632764	0.131965217
0.595999264	0.131981224
0.596304681	0.132007557
0.596671181	0.132152201
0.597037681	0.132165217
0.597343097	0.132052174
0.597709597	0.132052174
0.598076097	0.132165217
0.598381514	0.132165217
0.598748014	0.132052174
0.599053431	0.132052174
0.599419931	0.132165217
0.599786431	0.132165217
0.600091847	0.132165217
0.600458347	0.132165217
0.600824847	0.132165217
0.601130333	0.132165217
0.601496917	0.132165217
0.601863417	0.132165217
0.602168833	0.132165217
0.602535333	0.132165217
0.602901833	0.132165217
0.60320725	0.132165217
0.60357375	0.132165217
0.60394025	0.13216943
0.604245667	0.132191376
0.604612167	0.13221771
0.604978667	0.132244045
0.605284083	0.132252174
0.605650583	0.132252174
0.605956	0.132252174
0.606261417	0.132252174
0.606627917	0.132252174
0.606933333	0.132252174
0.607299833	0.132252174
0.60760525	0.132252174
0.60797175	0.132252174
0.608277167	0.132252174
0.608643667	0.132252174
0.608949083	0.132252174
0.609315583	0.132252174
0.609682083	0.132365217
0.6099875	0.132365217
0.610354	0.132365217
0.6107205	0.132365217
0.611025917	0.132365217
0.611392417	0.132365217
0.611758917	0.132365217
0.612064333	0.132365217
0.61236975	0.132380918
0.612675167	0.132402863
0.613041667	0.132429198
0.613408167	0.132452174
0.613713583	0.132452174
0.614080083	0.132452174
0.6143855	0.132452174
0.614690917	0.132452174
0.614996333	0.132452174
0.61530175	0.132452174
0.61566825	0.132452174
0.615973667	0.132452174
0.616340167	0.132452174
0.616706667	0.132452174
0.617012083	0.132565217
0.617378583	0.132565217
0.617745083	0.132452174
0.6180505	0.132452174
0.618417	0.132452174
0.618722417	0.132452174
0.619088917	0.132565217
0.619394333	0.132465379
0.619760833	0.132604758
0.620127333	0.132518049
0.62043275	0.13265131
0.62079925	0.132624975
0.621104667	0.132489986
0.621471167	0.132576694
0.621776583	0.13257778
0.622204167	0.132614649
0.622509583	0.132640984
0.622876083	0.132652174
0.6231815	0.132652174
0.623548	0.132652174
0.623853417	0.132652174
0.624219917	0.132652174
0.624586417	0.132652174
0.624891833	0.132652174
0.625258333	0.132652174
0.62556375	0.132652174
0.62593025	0.132652174
0.626357833	0.132652174
0.62666325	0.132652174
0.62702975	0.132652174
0.627335167	0.132652174
0.627701667	0.132652174
0.628007153	0.132652174
0.628373736	0.13265967
0.628679153	0.132686004
0.629045653	0.132717606
0.629351139	0.13273913
0.629717722	0.13273913
0.630084306	0.132852174
0.630389792	0.13273913
0.630756292	0.132852174
0.631061708	0.132852174
0.631428208	0.132852174
0.631794708	0.132852174
0.632100125	0.132852174
0.632466625	0.132852174
0.632772042	0.132852174
0.633138542	0.132852174
0.633443958	0.132852174
0.633749375	0.132852174
0.634054792	0.132852174
0.634421292	0.132852174
0.634726708	0.132852174
0.635093208	0.132852174
0.635459708	0.132852174
0.635765125	0.132852174
0.636070542	0.132852174
0.636437042	0.132876674
0.636742458	0.132903007
0.637108958	0.132934606
0.637414375	0.13293913
0.637780875	0.13293913
0.638086292	0.13293913
0.638452792	0.13293913
0.638819292	0.13293913
0.639124778	0.13293913
0.639491361	0.13293913
0.639796778	0.13293913
0.640163278	0.133052174
0.640468694	0.13293913
0.640835194	0.133052174
0.641201694	0.133052174
0.641507111	0.13293913
0.641873611	0.133052174
0.642179028	0.133052174
0.642545528	0.133052174
0.642912028	0.13305958
0.643217444	0.133081526
0.643522861	0.133103471
0.643889361	0.133129806
0.644255861	0.13313913
0.644561278	0.13313913
0.644927778	0.13313913
0.645294278	0.13313913
0.645599694	0.13313913
0.645966194	0.13313913
0.646271611	0.13313913
0.646638111	0.13313913
0.647004611	0.13313913
0.647310028	0.13313913
0.647676528	0.13313913
0.647981944	0.133252174
0.648348444	0.13313913
0.648714944	0.133252174
0.649020361	0.133252174
0.649386861	0.13313913
0.649692278	0.133252174
0.650058778	0.133252174
0.650364194	0.133252174
0.650730694	0.133252174
0.651036111	0.133265915
0.651402611	0.133297515
0.651769111	0.133329115
0.652074597	0.13333913
0.652380083	0.13333913
0.652746583	0.13333913
0.653113083	0.13333913
0.6534185	0.13333913
0.653785	0.13333913
0.6541515	0.13333913
0.654456917	0.13333913
0.654823417	0.13333913
0.655189917	0.13333913
0.655495333	0.13333913
0.655861833	0.133452174
0.656228333	0.13333913
0.65653375	0.13333913
0.65690025	0.133452174
0.65726675	0.133452174
0.657572167	0.133452174
0.657938667	0.133452174
0.658305167	0.133452174
0.658610583	0.133452174
0.658916	0.133467093
0.6592825	0.133498695
0.659587986	0.133525036
0.659954569	0.13353913
0.660259986	0.13353913
0.660626486	0.13353913
0.660992986	0.13353913
0.661298403	0.13353913
0.661664903	0.13353913
0.662031403	0.13353913
0.662336889	0.13353913
0.662703472	0.13353913
0.663008889	0.13353913
0.663375389	0.13353913
0.663741889	0.13353913
0.664047306	0.13353913
0.664413806	0.133540811
0.664719222	0.133562757
0.665085722	0.133589092
0.665452222	0.13372847
0.665757639	0.13373913
0.666124139	0.13373913
0.666429625	0.13373913
0.666796208	0.13373913
0.667162708	0.13373913
0.667468194	0.13373913
0.667834778	0.13373913
0.668201278	0.13373913
0.668506694	0.13373913
0.668873194	0.13373913
0.669178611	0.13373913
0.669545194	0.13373913
0.669850681	0.13373913
0.670156097	0.13373913
0.670522597	0.133756554
0.670828014	0.133775364
0.671133431	0.133794175
0.671499931	0.133816748
0.671805347	0.133815037
0.672171847	0.133788702
0.672477264	0.133766757
0.672843764	0.133740422
0.673210264	0.133877216
0.673515681	0.133786116
0.673882181	0.133925493
0.674187597	0.13393913
0.674554181	0.13393913
0.674859667	0.13393913
0.675226167	0.13393913
0.675592667	0.13393913
0.675898083	0.13393913
0.676264667	0.13393913
0.676570153	0.13393913
0.676936736	0.13393913
0.677242222	0.13393913
0.677669806	0.13393913
0.678036306	0.133963099
0.678402806	0.133989434
0.678708222	0.13401138
0.679074722	0.134026087
0.679380139	0.134026087
0.679746722	0.134026087
0.680052208	0.134026087
0.680418708	0.134026087
0.680724125	0.134026087
0.681090625	0.134026087
0.681396042	0.13413913
0.681762542	0.13413913
0.682067958	0.13413913
0.682495542	0.13413913
0.682862042	0.13413913
0.683167458	0.13413913
0.683533958	0.13413913
0.683839375	0.134159776
0.684205875	0.134186109
0.684572375	0.134212442
0.684877792	0.134226087
0.685244292	0.134226087
0.685549708	0.134226087
0.685855125	0.134226087
0.686221625	0.134226087
0.686649306	0.134226087
0.686954792	0.134226087
0.687260208	0.134226087
0.687626708	0.134226087
0.687932125	0.134226087
0.688298625	0.134226087
0.688604042	0.13433913
0.688970542	0.13433913
0.689275958	0.13433913
0.689642458	0.13433913
0.689947875	0.13433913
0.690314375	0.13433913
0.690619792	0.13433913
0.690986292	0.13433913
0.691291708	0.13433913
0.691658208	0.13433913
0.691963625	0.134349324
0.692330125	0.134375657
0.692635542	0.134397601
0.693002042	0.134423934
0.693307458	0.134426087
0.693735042	0.134426087
0.694040458	0.134426087
0.694345875	0.13453913
0.694712375	0.13453913
0.695017792	0.134426087
0.695384292	0.13453913
0.695689708	0.13453913
0.696056208	0.13453913
0.696361625	0.13453913
0.696728208	0.13453913
0.697033694	0.13453913
0.697400278	0.13453913
0.697766861	0.13453913
0.698133361	0.13453913
0.698499861	0.13453913
0.698805278	0.134548172
0.699171778	0.134574507
0.699477194	0.134596453
0.699782611	0.134731442
0.700088028	0.134626087
0.700454528	0.134626087
0.700759944	0.134626087
0.701065361	0.134626087
0.701370778	0.13473913
0.701737278	0.13473913
0.702042694	0.13473913
0.702409194	0.13473913
0.702714611	0.13473913
0.703081111	0.13473913
0.703386528	0.13473913
0.703691944	0.13473913
0.704058528	0.134768155
0.704364014	0.134794494
0.704730514	0.134826081
0.705035931	0.134804135
0.705402431	0.1347778
0.705707847	0.134755855
0.706074347	0.13474874
0.706379764	0.134770685
0.706746264	0.134797018
0.707051681	0.134818962
0.707418181	0.134826087
0.707723597	0.134826087
0.708029014	0.13493913
0.708334431	0.13493913
0.708700931	0.13493913
0.709006347	0.13493913
0.709372847	0.13493913
0.709678264	0.13493913
0.709983681	0.13493913
0.710350181	0.13493913
0.710655597	0.13493913
0.711022097	0.13493913
0.711327514	0.13493913
0.711694014	0.13493913
0.7119995	0.134939811
0.712366083	0.13497142
0.7126715	0.134997755
0.713038	0.135026087
0.713343417	0.135026087
0.713709917	0.135026087
0.714015333	0.135026087
0.71432075	0.135026087
0.71468725	0.13513913
0.714992667	0.13513913
0.715359167	0.13513913
0.715664583	0.135026087
0.716031083	0.13513913
0.7163365	0.13513913
0.716703	0.13513913
0.717008417	0.13513913
0.717374917	0.13513913
0.717680333	0.135142096
0.71798575	0.135164042
0.71835225	0.135190377
0.718657667	0.135212323
0.719024167	0.135226087
0.719329583	0.135226087
0.719696083	0.135226087
0.7200015	0.135226087
0.720306917	0.135226087
0.720673417	0.13533913
0.720978833	0.135226087
0.721345417	0.135226087
0.721650903	0.13533913
0.722017403	0.13533913
0.722322819	0.13533913
0.722628236	0.13533913
0.722994736	0.13533913
0.723300153	0.13533913
0.723605569	0.13533913
0.723972069	0.13533913
0.724277486	0.13533913
0.724582903	0.13535982
0.724949403	0.135386155
0.725254819	0.1354081
0.725621319	0.13553913
0.725926736	0.135426087
0.726293236	0.13553913
0.726598653	0.13553913
0.726965153	0.13553913
0.727270569	0.13553913
0.727575986	0.13553913
0.727942569	0.1355526
0.728248056	0.135571413
0.728553472	0.135590223
0.728919972	0.135612794
0.729225389	0.135626087
0.729591889	0.135626087
0.729897306	0.135626087
0.730263806	0.135626087
0.730569222	0.13573913
0.730874639	0.135626087
0.731180056	0.13573913
0.731485472	0.13573913
0.731851972	0.13573913
0.732157389	0.13573913
0.732523889	0.13573913
0.732829306	0.13573913
0.733134722	0.13573913
0.733501222	0.13573913
0.733806639	0.13573913
0.734173222	0.13573913
0.734478708	0.13573913
0.734784125	0.13573913
0.735150625	0.135753414
0.735456042	0.135779747
0.735822542	0.135811347
0.736127958	0.135826087
0.736433375	0.135826087
0.736738792	0.13593913
0.737044278	0.135826087
0.737349833	0.13593913
0.737716417	0.13593913
0.738021833	0.13593913
0.738388333	0.13593913
0.738693819	0.13593913
0.739060403	0.13593913
0.739365819	0.13593913
0.739732319	0.13593913
0.740037736	0.13593913
0.740404236	0.13593913
0.740709653	0.13593913
0.741076153	0.13593913
0.741381569	0.13593913
0.741686986	0.135942433
0.742053486	0.135968768
0.742419986	0.135995102
0.742725403	0.136017048
0.743091903	0.136026087
0.743397319	0.136026087
0.743763819	0.13613913
0.744069236	0.13613913
0.744374653	0.13613913
0.744680069	0.13613913
0.745046569	0.13613913
0.745413069	0.13613913
0.745718486	0.13613913
0.746084986	0.13613961
0.746390403	0.136161555
0.746756903	0.136187888
0.747123403	0.136214221
0.747428819	0.13621601
0.747795319	0.136189679
0.748100736	0.136167736
0.748467236	0.136254448
0.748833736	0.136281044
0.749139153	0.136307377
0.749505653	0.136338977
0.749872153	0.13633913
0.750177569	0.13633913
0.750544153	0.13633913
0.750910736	0.13633913
0.751277236	0.13633913
0.751582653	0.13633913
0.751949153	0.13633913
0.752315653	0.13633913
0.752621069	0.13633913
0.752987569	0.136342819
0.753354069	0.136482197
0.753659486	0.136504143
0.754025986	0.136530478
0.754392486	0.13653913
0.754758986	0.13653913
0.755064403	0.13653913
0.755430903	0.13653913
0.755797403	0.13653913
0.756102819	0.13653913
0.756469319	0.13653913
0.756774736	0.13653913
0.757141236	0.136652174
0.757507736	0.13653913
0.757813153	0.13653913
0.758179653	0.13653913
0.758546153	0.136652174
0.758851569	0.13665693
0.759156986	0.136678876
0.759523486	0.136705211
0.759889986	0.136731546
0.760256486	0.13673913
0.760561903	0.13673913
0.760928403	0.13673913
0.761294903	0.13673913
0.761600319	0.13673913
0.761966819	0.13673913
0.762333319	0.13673913
0.762638736	0.13673913
0.763005236	0.136852174
0.763310653	0.136852174
0.763677153	0.136852174
0.763982569	0.136852174
0.764349069	0.13673913
0.764654486	0.136853896
0.765020986	0.136885498
0.765326403	0.136911833
0.765631819	0.136938168
0.765998319	0.13693913
0.766364819	0.13693913
0.766670236	0.13693913
0.767036736	0.13693913
0.767342153	0.13693913
0.767708653	0.13693913
0.768014069	0.137052174
0.768380569	0.137052174
0.768747069	0.137052174
0.769052486	0.137052174
0.769480069	0.137052174
0.769846569	0.137052174
0.770151986	0.137052174
0.770518486	0.137069162
0.770884986	0.137095495
0.771190403	0.13711744
0.771556903	0.13713913
0.771862319	0.13713913
0.772228819	0.13713913
0.772595319	0.137252174
0.772900736	0.137252174
0.773267236	0.137252174
0.773572653	0.137252174
0.773939153	0.137252174
0.774305653	0.137252174
0.774611069	0.137252174
0.774977569	0.137252174
0.775282986	0.137252174
0.775649486	0.137252174
0.776015986	0.137252174
0.776321403	0.137365217
0.776687903	0.137365217
0.777054403	0.137365217
0.777359819	0.137365217
0.777726319	0.137365217
0.778031736	0.137365217
0.778337153	0.137378783
0.778703653	0.137405118
0.779070153	0.137431453
0.779375569	0.137452174
0.779742069	0.137452174
0.780047486	0.137452174
0.780413986	0.137452174
0.780719403	0.137565217
0.781024819	0.137565217
0.781391319	0.137565217
0.781696736	0.137452174
0.782063236	0.137565217
0.782368653	0.137565217
0.782735153	0.137565217
0.783040569	0.137565217
0.783407069	0.137565217
0.783773569	0.137565217
0.784078986	0.137565217
0.784445486	0.137582915
0.784750903	0.13760486
0.785117403	0.137744239
0.785422819	0.137765217
0.785789319	0.137765217
0.786155819	0.137765217
0.786461236	0.137765217
0.786827736	0.137765217
0.787133153	0.137765217
0.787438569	0.137765217
0.787805069	0.137765217
0.788171569	0.137765217
0.788476986	0.137765217
0.788782403	0.137765217
0.789148903	0.137765217
0.789454319	0.137765217
0.789820819	0.137878261
0.790126236	0.137884978
0.790492736	0.137803536
0.790859236	0.137948182
0.791164653	0.137965217
0.791531153	0.137965217
0.791836569	0.137965217
0.792203069	0.137965217
0.792508486	0.137965217
0.792874986	0.137965217
0.793180403	0.137965217
0.793485819	0.137965217
0.793852319	0.138078261
0.794157736	0.138078261
0.794524236	0.138078261
0.794829653	0.138088489
